province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Penang,2023-Q3,2023,3,57.84585141614899,33.2076273279986,107.26578916030535,6550,39,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2023-Q3,2023,3,78.20747788770275,32.835033728881015,35.80523515805705,1297,36,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2023-Q3,2023,3,78.054609819528,54.60641056234096,51.140178571428564,28,3,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2023-Q3,2023,3,127.75473835578946,75.12005992598156,38.597640677966105,295,3,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2023-Q3,2023,3,40.192748396714485,18.875580129810864,86.65584030683405,1434,19,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2023-Q3,2023,3,31.075983008934905,19.051403672689833,55.70096866617898,16408,31,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2023-Q3,2023,3,52.71148988130362,24.47474131214578,54.25677628393015,15704,85,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2023-Q3,2023,3,66.60152835492549,35.039358878213385,35.727395161290325,124,18,True,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2023-Q4,2023,4,131.3884508777805,53.00116259529098,35.878382969971206,7294,60,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kedah,2023-Q4,2023,4,111.90254756678294,41.87217001426532,28.47485085574573,2455,43,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2023-Q4,2023,4,126.95526847700134,49.83859768329161,34.46482358974359,976,28,True,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2023-Q4,2023,4,108.83732903228636,43.54136196962238,31.449662503286874,45664,53,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Labuan,2023-Q4,2023,4,49.12326780066424,44.526595378370914,79.83172222222221,18,3,False,Borneo / East Malaysia,1,100800,19648,1108,53742.45,1719758.4
Malacca,2023-Q4,2023,4,135.81546982723336,58.26931837727891,24.720314475873547,601,24,True,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2023-Q4,2023,4,138.654620217578,52.04160722867585,21.804859483301826,3175,33,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2023-Q4,2023,4,142.3995795868268,54.75370820232164,32.433086826347306,334,32,True,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2023-Q4,2023,4,112.53495684850847,56.069383923482604,33.36385191956125,8752,60,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2023-Q4,2023,4,123.30544702973495,47.93471107575765,24.79383149425287,4350,47,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2023-Q4,2023,4,139.96970633759358,52.69132277739728,21.116436363636364,55,6,False,Northern,4,296800,5195,362,14209.69,454710.08
