network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,download,0,False,381917,254773,38.05519404464055,10.319566075062346,2.4316557531772798,101.54477042207627,44.21583205919822,85.69099959917754,0.039029824866758524
broadband,download,1,False,239913,180793,37.43850236064029,11.003371787036642,2.6343741808626464,99.22927704428828,45.18029460742723,85.47830463139806,0.03813254633612799
broadband,download,2,False,162073,101771,37.86810296774841,11.38123950576928,2.6453919316661536,99.86631788545283,45.89272033115702,85.52223854740298,0.03708262543403993
broadband,download,3,False,116939,82856,38.392424062509015,11.871533898859852,2.881748202949769,100.44958676909864,46.17519353329794,84.93308446101993,0.036439398615531186
broadband,download,4,False,99742,51997,39.20724019722327,12.776030624619592,3.1920589934643964,99.45265888304094,48.197386757974186,85.50217868640364,0.03539050747983842
broadband,download,5,False,115804,60944,39.85513781060853,13.209078861697108,3.3879052791181192,98.25911365757979,49.39193521351175,86.64962503887234,0.03544144028654562
broadband,download,6,False,180123,117738,39.04247549833276,12.800942590574042,3.5136396270319654,94.91406160972406,46.79230457206102,83.86363690889398,0.03631559250671042
broadband,download,7,False,285869,146679,38.60909967571242,11.634036921081798,3.0545971293047582,93.11086453454023,46.18766747238703,84.24466344976238,0.03812866008929266
broadband,download,8,False,539523,309321,40.61057907534311,10.906868986830643,2.4883331404111555,94.60412870497476,45.882804853609635,82.32880543363986,0.04525694378140405
broadband,download,9,False,749507,485901,42.63577491192236,11.30279395518001,2.4311622530792416,98.34578633902123,46.36985160042635,83.78934254736636,0.04668806844665058
broadband,download,10,False,815421,367598,44.92433707608857,11.85834707148961,2.618469753460911,101.88767714313026,45.866039697935086,83.35387151243727,0.04576405244674367
broadband,download,11,False,795624,416693,46.43147684369069,12.485008256770906,2.8948676102437916,104.93585424374403,44.67073987513759,83.06777927886569,0.04382227937913113
broadband,download,12,False,719969,402144,43.440749765786,11.383756119399932,2.616862160284479,102.50262265320761,45.05310603268911,84.0513374667555,0.042852086743170315
broadband,download,13,False,838983,500511,43.89006839100356,11.549751324571528,2.6743508480449423,101.67395463548459,45.318714178933796,83.69371560299248,0.04560850284908379
broadband,download,14,False,914661,410706,46.154413812804584,12.551464331946244,2.889677432297003,103.83864817779519,45.520166665997245,84.37697397381663,0.04439609552040842
broadband,download,15,False,831942,431680,44.12839486376223,11.825904064280598,2.753181249866559,102.3789718004322,44.95536550372932,83.35646105222628,0.04472593173989438
broadband,download,16,False,778328,489819,44.19869515288847,11.797789964397673,2.7999111360988502,103.3117281132046,44.08688196106906,83.6223716580081,0.04226742109863093
broadband,download,17,False,736964,402431,41.43483536774302,10.685675703116301,2.4864931657712117,100.88236312471946,45.06091414687036,85.87856407416224,0.041717013550112286
broadband,download,18,False,765393,419798,39.00973485427883,9.784784512868198,2.2376329977542597,100.31824804713284,45.3544339267869,87.88805789768837,0.04209205012441183
broadband,download,19,False,874850,510154,35.768924161530244,8.391620426139884,1.7995386414946202,97.79606404252365,47.91379106598902,93.00905152904848,0.044393380008576344
broadband,download,20,False,1072482,516834,33.29635878766818,7.289121698249311,1.4900524169925438,96.22778905337402,51.42039334553697,97.71880056982673,0.04810395189670075
broadband,download,21,False,1074097,496501,34.47037379880425,7.725157627405828,1.6500500103558002,98.17347585909268,49.850049290025375,93.42031795113935,0.0477502688601778
broadband,download,22,False,841571,391479,36.788345306219625,8.707079370826042,1.9949331034024056,100.40432679457781,45.486670394862905,88.13289038232865,0.043096819846739916
broadband,download,23,False,572891,399750,38.276197664339534,9.700833847491312,2.2898499652773525,101.75691784142762,43.77053486683861,85.88366184367919,0.03987107223333924
broadband,download,0,True,168340,122544,38.85006300304751,10.40336947585541,2.436581494187539,102.94503223642437,43.19838991785205,85.17002883683904,0.039381513227227744
broadband,download,1,True,108904,60021,38.3276718664223,10.959629720517672,2.5658410081059135,101.21031742078692,43.833907862287354,84.5229979791114,0.03928997268535642
broadband,download,2,True,73509,35222,38.95777111133959,11.206720189409221,2.7079054436025887,101.90054478091544,44.356194360975316,83.4992761145282,0.03870541107120517
broadband,download,3,True,51446,34811,38.18440748309828,11.669596032886606,2.7542199428930463,99.04328436990122,45.93761248754929,83.89283581305787,0.03661893816841001
broadband,download,4,True,42010,19830,39.12609109615454,12.549369505216552,3.167310870549384,98.22913218858918,45.63936277560766,84.41877706081247,0.03579855637239976
broadband,download,5,True,45923,29158,38.747663106639266,12.909607259738321,3.4645070229608304,94.92304079394415,48.82009095062105,83.83183157986453,0.03575045614238786
broadband,download,6,True,69105,48707,38.830720463784616,12.555120634734845,3.43058207500512,93.86145124884202,49.545888239197936,86.26955612813576,0.035905589603923545
broadband,download,7,True,110807,74090,41.28018289620284,12.919018015462647,3.4397177632763642,97.42618825655067,49.045406019848286,87.09692559290072,0.03601067572069278
broadband,download,8,True,164302,112448,43.07666060588865,12.41392622985691,3.1025208171927643,101.92709977048403,45.602036628347854,84.51839108145279,0.037902832816401305
broadband,download,9,True,232908,132126,47.78917896886699,13.380908132177149,3.2915386722952555,110.6952605182671,44.02240123550281,84.57107609680703,0.038027681040902137
broadband,download,10,True,270665,196472,48.29007195411427,13.163539750371374,3.1412141114167462,111.02663114731631,43.644517392681315,85.22173976323968,0.03832416583911167
broadband,download,11,True,282403,247082,46.56619063634824,12.282590701825614,2.884240218908584,108.3826885293026,44.138665004899195,85.45057789160123,0.03838596079857985
broadband,download,12,True,285447,171720,43.31883806903437,11.155543409492417,2.5301842657548033,104.57414709809468,44.28838345420947,86.82907660066564,0.03986459998083138
broadband,download,13,True,300990,228444,43.30666970235999,11.480694466244003,2.6807522485070536,103.73834968346219,44.378534624412666,86.33173448291915,0.039981666825285526
broadband,download,14,True,326691,185109,44.932355847133195,11.94647042149537,2.762490701970473,104.94958785272455,44.37187096779826,86.05649002250581,0.0395846695853483
broadband,download,15,True,315031,195492,42.42522026173179,10.99076228862425,2.5097332258722593,103.29521801382279,44.26765470237783,86.18870447559286,0.04054546266981445
broadband,download,16,True,299592,190305,41.7692374413456,10.922840736547274,2.560740143739611,102.53570130211935,44.70596188406452,86.35655585311522,0.04035279458405287
broadband,download,17,True,282769,179448,40.25325489263038,10.633421699475397,2.4929309209278534,99.90816731254733,44.91067628401865,86.33937601092481,0.03996043676332517
broadband,download,18,True,292454,199264,38.28812464372983,9.933945464224928,2.3089483944616034,98.87525018479485,45.350208430864974,88.24091849614477,0.04065731528931226
broadband,download,19,True,336499,237644,34.81558818765821,8.469078000338117,1.8226419648675452,95.0935236937367,48.017477277441984,92.399882462254,0.043381275503945896
broadband,download,20,True,411330,257751,32.049678755035735,7.178444732633014,1.5246814406768812,93.0270651926755,50.54764205209171,96.13273559114258,0.0482613669597194
broadband,download,21,True,425096,320987,32.23352144671429,7.203779488778763,1.5519814495740378,93.64975316067533,49.52736586266489,93.68500823534382,0.049327679106708044
broadband,download,22,True,345170,207422,35.635454856672524,8.56028349316585,1.91455020264653,98.58579189838177,45.17145739767025,88.57767932939535,0.04439521854246959
broadband,download,23,True,245506,170444,37.72713852265371,9.438648181165117,2.2089979531897384,100.27815514311429,42.666252071473274,86.03603758375029,0.040856285233960045
broadband,upload,0,False,253925,129174,21.688490734686848,2.893295054136469,0.08856027178611153,73.42974388988307,45.143732876362854,86.59805727493794,0.0
broadband,upload,1,False,158067,121249,21.64087718844538,3.1322698912885136,0.08933476402616469,72.54536350895108,45.68377672637726,86.382036492423,0.0
broadband,upload,2,False,107349,80479,22.74294765727709,3.6799694329385484,0.09049448509865805,73.70896085118713,46.116846919137316,86.0534264577002,0.0
broadband,upload,3,False,77897,60454,23.107648982689437,3.6826109790934143,0.09242351161269317,74.5121056718586,46.06898828859494,85.37186028023591,0.0
broadband,upload,4,False,69010,41168,24.26868931646077,4.384182344161605,0.12421955797776683,73.02152812196077,47.0689375042364,85.66996503283619,0.0
broadband,upload,5,False,84010,53896,26.310307240161446,4.62473182720272,0.19406404619503714,73.66886805988052,50.466512850040374,87.74004823710125,0.0
broadband,upload,6,False,131484,90037,26.860722606355296,4.6579162387451944,0.20657390286200975,71.34435003272434,47.9896745985153,84.95503736049722,0.0
broadband,upload,7,False,207457,131356,25.923057803580967,4.315340269477754,0.14102563433353815,71.95437576349336,47.99388511378837,85.55213014458349,0.0
broadband,upload,8,False,390581,230005,25.104171840165602,3.8555961462990673,0.10108874859761195,72.56855613847982,48.28325466026323,83.9339082378679,0.0
broadband,upload,9,False,547673,327705,26.861793151722612,3.931112255561038,0.09856389365579157,74.65642545528486,48.58078824175905,84.90124644116722,0.0
broadband,upload,10,False,599498,295004,28.634904760574248,4.2382319936923425,0.10449875535283654,77.43619012402866,48.091110310242364,84.66849311995485,0.0
broadband,upload,11,False,585791,344734,29.952340593279935,4.484956168050767,0.12066290260979558,79.52287852543245,46.73455325289116,84.22995485261734,0.0
broadband,upload,12,False,519616,245183,28.018366337452647,3.96193246748908,0.11088605376026905,77.54103319873293,46.972047854305,85.41154077083779,0.0
broadband,upload,13,False,605648,410788,27.80994295956739,3.9574302719041032,0.10145355563871049,76.94937677040859,47.793299475495594,85.37547977432529,0.0
broadband,upload,14,False,665323,321887,30.208007530750795,4.379104853699086,0.11582417338253019,78.53622254758125,48.07247067280219,85.73894972088083,0.0
broadband,upload,15,False,598905,337123,27.290081207870468,3.861006277767107,0.10235954268555511,76.21406681907266,46.94896409749565,84.6386765201179,0.0
broadband,upload,16,False,558333,343173,27.06489897690235,3.8735228991974155,0.10637137453767401,76.71312186113302,46.04492194302412,84.89799156723018,0.0
broadband,upload,17,False,521355,292760,25.401696797822762,3.472717557586471,0.09848444541270263,74.60977879503423,47.23225989431596,87.01560419797283,0.0
broadband,upload,18,False,537086,290468,23.755523596032894,2.9857054529831215,0.09212334909055162,73.46357232982342,47.63092607121735,89.27601340422663,0.0
broadband,upload,19,False,606418,393518,20.795868423613637,2.2134049159036397,0.08999233841153118,70.10837952971247,49.60645536965072,94.45591366102722,0.0
broadband,upload,20,False,734971,418078,18.809949613445834,1.650279695749853,0.08766083684524838,68.13747818797184,52.72760201052421,98.84406859892478,0.0
broadband,upload,21,False,733152,406890,19.483147868932445,1.8069847140122097,0.08817510260248011,69.55684809928471,50.92982717541334,94.33167678336709,0.0
