area,network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
capital,broadband,upload,15,True,327,189,17.048107705968466,4.43862036321171,1.1571917416441453,37.957809430889526,75.949,113.67347239263809,0.0
capital,broadband,upload,16,True,268,195,17.870459052114164,5.382013434243054,0.8909542999528022,26.01022874413511,77.322,119.76846067415734,0.0
capital,broadband,upload,17,True,303,165,14.182026888095058,3.082588242601786,0.7053790951535243,20.603133183951716,78.09049999999999,128.9356721854305,0.0
capital,broadband,upload,18,True,230,151,10.986529678007813,1.5691496389371686,0.1780772471497074,21.17444731903901,79.688,128.65674782608698,0.0
capital,broadband,upload,19,True,298,163,12.717230143644732,2.480362965010995,0.19528412642632614,18.21283001488556,81.1515,139.23401006711399,0.0
capital,broadband,upload,20,True,305,203,13.54660272565878,1.80929863980691,0.5213174253023874,20.194168804822283,78.179,119.2191311475409,0.0
capital,broadband,upload,21,True,333,222,10.568393992274398,2.352236555062762,0.5721025439842654,15.908983681953114,78.936,115.97198498498494,0.0
capital,broadband,upload,22,True,269,215,12.711347553260731,3.188364785376987,0.6680037017268868,19.195602662241907,78.255,118.67313011152412,0.0
capital,broadband,upload,23,True,238,166,12.798235568234803,3.1273569767258076,0.6247195933820092,20.612313720752525,76.003,118.56514345991559,0.0
capital,cellular,download,0,False,323,190,13.956344406812745,5.4765273344093295,1.0709870599846898,22.462449335553764,92.783,165.61212383900926,0.05206948895952881
capital,cellular,download,1,False,284,189,14.547655002094057,4.1471299519222224,0.5787272406232394,22.422304380691273,96.4985,165.50857042253514,0.035832423654061835
capital,cellular,download,2,False,287,173,19.536644365712846,6.238792348917508,1.2309032693830098,30.235445271993548,84.892,157.43390940766545,0.03829909744416864
capital,cellular,download,3,False,145,110,17.96314229612661,9.169596061966121,2.3087195798007243,23.83160733623075,98.901,184.68952413793104,0.04115529143875214
capital,cellular,download,4,False,145,85,20.796130746774395,9.671577362559914,3.83667291090729,30.130792398527948,88.876,149.7052827586206,0.0289151608233497
capital,cellular,download,5,False,174,115,12.0102376764752,6.148242993504698,1.4260226830625318,20.593367968889932,96.7655,156.37024712643688,0.050431341746645396
capital,cellular,download,6,False,265,142,14.564410404773902,6.665343961218793,1.4172051643395527,20.076434071005878,91.27,165.30877358490568,0.04548449657576177
capital,cellular,download,7,False,318,222,11.74078897296329,5.033243870547871,0.9960773287001838,17.929703975740697,98.026,174.1304716981132,0.059129236527588155
capital,cellular,download,8,False,445,254,12.89912350376904,4.501027581687176,0.7767151489819537,18.256107822432686,96.039,169.55331011235955,0.04262735619455649
capital,cellular,download,9,False,442,291,9.947977885849825,3.8716944451707356,1.0312156259752765,16.05411763347823,92.47,162.76304761904763,0.043630664279008136
capital,cellular,download,10,False,528,336,9.602625391610246,3.679815985201097,0.6719494536991112,16.06781799078603,98.097,175.73330492424265,0.0536904528618645
capital,cellular,download,11,False,489,379,9.607465372306145,2.814194024250831,0.6567936328858184,15.96921774931057,97.305,179.71904303278694,0.032828476012105354
capital,cellular,download,12,False,510,327,7.9411188326580255,2.0760992057595313,0.600270588084768,13.26380883920761,103.723,187.8183333333335,0.04456531793542677
capital,cellular,download,13,False,594,434,10.741063458195764,2.8858292116241753,0.7910302560040212,17.09452022914591,95.6555,170.46857744107766,0.05020996391046956
capital,cellular,download,14,False,619,294,9.740487448461675,3.4562150949546737,0.713490037977946,16.634700004697237,97.362,170.72145072697907,0.04676139342702324
capital,cellular,download,15,False,462,409,8.483770760609175,2.621146648519327,0.6078023282503422,15.78368901660164,98.0805,177.6883722943723,0.04512377774819081
capital,cellular,download,16,False,514,313,9.715270528159309,2.960350494455553,0.9029882689190429,17.28213945264601,92.7145,157.76274902723728,0.04813972702902653
capital,cellular,download,17,False,524,370,10.749717694907023,3.312682596511032,0.9058895424158715,15.97550369668876,97.536,173.2081507633587,0.04708550381099888
capital,cellular,download,18,False,622,382,8.401750449422764,2.5422001992666514,0.6970358947961662,14.387718489128957,101.4045,178.44944533762055,0.04112035015199204
capital,cellular,download,19,False,691,368,6.655120469729522,2.0076822453026013,0.5314222650539996,12.000764043950293,104.0,178.94030246020236,0.04997593827701014
capital,cellular,download,20,False,817,483,4.1398782397054115,1.2082626709031214,0.45608015736943347,10.15248224724366,107.331,192.20867809057535,0.05044540407988643
capital,cellular,download,21,False,753,399,6.02365629877128,1.648550567758251,0.5167988343442179,11.602645244625693,98.6425,177.4480013297871,0.04874780142220634
capital,cellular,download,22,False,523,319,7.090523319562022,2.2579962261349,0.6456606186012186,14.334186524849553,95.527,176.46269598470352,0.040325551391661704
capital,cellular,download,23,False,501,285,11.537475248366297,3.350006837266394,0.5859949147491168,17.660404985646835,99.243,186.13983567134278,0.03442270168883674
capital,cellular,download,0,True,153,100,13.401359196927263,3.7496768206834763,0.903569698326881,18.81950727479802,102.139,174.61186928104576,0.03982649797412922
capital,cellular,download,1,True,96,64,14.467268343215185,5.828520049543796,1.5412031860391342,22.437300974069213,97.2645,173.8799270833334,0.025797354665343577
capital,cellular,download,2,True,103,67,23.73757889770911,12.496982644504921,4.351273893866788,25.851987641794125,108.882,197.29821359223303,0.04720873444849111
capital,cellular,download,3,True,92,59,15.090866067524182,7.456920798194081,2.901089261514908,25.71865723770886,95.0315,174.29818478260873,0.02038028499059289
capital,cellular,download,4,True,47,27,18.072543199832488,8.04104748893631,3.8856208441444813,30.02929990855196,89.914,157.39017021276592,0.07602241307520312
capital,cellular,download,5,True,59,39,19.536925833966222,9.254115956471647,3.3819961035386847,26.598256299136796,90.227,115.04306779661015,0.05798637964862868
capital,cellular,download,6,True,100,71,13.55327569100012,7.555475322775802,1.6982622713593791,19.191066272379626,100.525,178.61377000000005,0.0445660094768609
capital,cellular,download,7,True,143,104,9.085911488301669,3.244000599151171,0.46303028759997866,14.294169002412326,93.386,161.69682517482505,0.05405905428605841
capital,cellular,download,8,True,177,90,7.778923973118042,1.9585497021577472,0.49685149042009896,15.216225075620915,101.26,177.08620338983053,0.06308310001392942
capital,cellular,download,9,True,184,172,11.285388449027888,3.700484303254883,0.7129869556225018,15.275755393487964,102.6875,182.47468478260853,0.06305630317062107
capital,cellular,download,10,True,190,112,8.479987792974919,2.1790996893290435,0.8633534775037278,16.430061020462563,98.87,170.69725263157898,0.047998462279348605
capital,cellular,download,11,True,214,161,11.416582469228283,2.343610182546608,0.5775508010226982,17.936726085002388,96.8575,170.67311682243013,0.052777091409548706
capital,cellular,download,12,True,229,179,9.835308208235363,3.3137009776827147,0.7536228588334638,17.06646453152975,99.779,170.0026244541485,0.0430430232310873
capital,cellular,download,13,True,225,200,8.781476021606114,3.075031759992182,0.6019921575659416,15.197134852424822,99.109,184.36593777777767,0.03761912629331298
capital,cellular,download,14,True,156,98,13.48548927992496,2.7285001034073986,0.5099221044394459,15.007642657482121,100.9805,176.31294230769234,0.07287587954918862
capital,cellular,download,15,True,190,147,10.813581645844032,4.187408413576289,1.0051176344363013,16.983634668941942,93.36500000000001,162.76681052631585,0.04031769036962279
