province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Lampung,2023-Q2,2023,2,12.851258878432946,7.039105549589891,80.14600714619655,89941,9,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2023-Q2,2023,2,9.016195875113173,5.685041212474851,115.87561674274426,23239,4,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2023-Q2,2023,2,12.413014752437793,6.254376544494314,122.30011236291715,16698,4,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2023-Q2,2023,2,12.303716494240323,5.7262989907468915,132.4715168113461,8184,1,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2023-Q2,2023,2,10.736228467319822,4.510383926783191,133.42076897330952,46931,8,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2023-Q2,2023,2,16.18270432766347,9.480135784529137,69.97336710253832,269178,58,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2023-Q2,2023,2,11.248263846584889,4.778689220196202,172.42977956287288,17632,6,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2023-Q2,2023,2,14.3262824321835,8.461763435672948,64.26550827567253,134620,21,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2023-Q2,2023,2,16.752308141405727,9.425122480255329,63.530692560913955,71138,11,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2023-Q2,2023,2,15.421003316562034,7.96533074946932,75.71169691177074,134528,15,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2023-Q2,2023,2,14.592628256555455,7.815482655926113,87.9217704380879,146893,32,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2023-Q2,2023,2,15.138094646354949,8.699784116269843,67.8159261796215,89103,16,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2023-Q2,2023,2,11.875341157785565,4.829503137198016,88.24125359415513,4245,8,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2023-Q2,2023,2,15.58831149540625,9.860013711118096,67.04319346036726,1441630,166,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2023-Q2,2023,2,16.24332024041587,7.328931265351113,65.0316949923032,96865,12,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2023-Q2,2023,2,10.514687723273125,6.729417229675738,71.49834470927108,125390,15,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2023-Q2,2023,2,10.567783705778785,5.273743389230388,151.79389682326016,14879,2,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sulawesi,2023-Q2,2023,2,10.816673698315206,4.712527594973919,87.01221096892142,2740,3,True,Sulawesi,4,1525300,2449.0,92,7376.0,236032.0
West Sumatra,2023-Q2,2023,2,19.194038842683362,8.428770557561725,67.65743133032643,59013,11,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2023-Q2,2023,2,15.551081027973524,10.302166015083566,72.41929610187668,290924,29,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2023-Q3,2023,3,18.030078558396376,7.938866213792086,58.23291660345229,64641,11,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2023-Q3,2023,3,21.720542064193268,15.906429250265493,56.76770777049507,165195,23,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2023-Q3,2023,3,16.710295927685788,10.47321040854122,53.709948522521415,16015,2,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2023-Q3,2023,3,18.249033188525598,10.523929033340144,43.67812915193101,352279,43,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
Bengkulu,2023-Q3,2023,3,20.14251412683359,9.708615715545099,47.46995099045761,33135,1,True,Sumatra,4,2138000,2736.0,106,8241.0,263712.0
Central Java,2023-Q3,2023,3,13.803292601780262,8.624778463276137,50.20154630879681,1295877,123,True,Java,4,38233900,2703.0,1113,8141.0,260512.0
Central Kalimantan,2023-Q3,2023,3,17.519066246108846,9.743865480689339,55.05328787878798,13271,6,True,Kalimantan,1,2845000,4397.0,19,13243.0,423776.0
Central Sulawesi,2023-Q3,2023,3,14.914571309143366,7.940249450426297,101.28145921851957,27835,6,True,Sulawesi,1,3156100,5712.0,51,16907.0,541024.0
East Java,2023-Q3,2023,3,14.39952916274111,9.041162430112948,51.149080877763595,2080425,172,True,Java,2,42089300,4196.0,876,12638.0,404416.0
East Kalimantan,2023-Q3,2023,3,17.7287048171334,8.121981794515808,57.561286796173796,161344,9,True,Kalimantan,1,4267600,12757.0,34,38423.0,1229536.0
East Nusa Tenggara,2023-Q3,2023,3,14.39144309924676,6.627071477822658,74.88043378627349,26071,9,True,Lesser Sunda Islands,4,5742600,1438.0,124,4331.0,138592.0
Gorontalo,2023-Q3,2023,3,14.15343706627748,6.302259475483774,117.21801330312542,17243,1,True,Sulawesi,4,1242200,2598.0,103,7825.0,250400.0
Jakarta,2023-Q3,2023,3,22.01950847967254,14.26313507071141,50.921683431164446,1940255,141,True,Java,1,10678000,19199.0,16141,57826.0,1850432.0
Jambi,2023-Q3,2023,3,17.89441949992848,10.011667098227393,53.619418135356064,49343,4,True,Sumatra,1,3768500,4556.0,77,13723.0,439136.0
Lampung,2023-Q3,2023,3,15.796979576923345,8.872020594305312,53.894472839168614,113541,8,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2023-Q3,2023,3,12.082003441746208,6.942652237191493,115.44691880232132,19491,7,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2023-Q3,2023,3,12.848983770389596,6.172428546927232,100.17244597468867,18822,6,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2023-Q3,2023,3,13.145719687265682,6.3385231242596305,126.0489793714519,14458,1,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2023-Q3,2023,3,12.225191633386052,5.33064913587054,114.65381485787597,49915,11,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2023-Q3,2023,3,17.38212333444268,10.638630696432248,58.72312099878483,302460,61,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2023-Q3,2023,3,12.771149268161972,6.460968279002907,156.65383052280794,20135,4,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2023-Q3,2023,3,15.261198295290146,10.128679883014636,50.19697534747144,173074,22,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2023-Q3,2023,3,19.838588190154628,11.924609101853461,50.051227478891924,86046,12,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2023-Q3,2023,3,20.081895689729883,10.804748223627538,54.50687181518614,135127,15,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2023-Q3,2023,3,18.002600222200826,9.7118726197979,68.77409122454604,166416,33,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2023-Q3,2023,3,15.952920685882882,9.31133080473038,52.64565970990893,90853,13,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2023-Q3,2023,3,13.358436805736233,5.45837468651247,74.37782384217147,7152,7,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2023-Q3,2023,3,17.8668818832055,11.502552429358815,44.97591637024795,1676971,147,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2023-Q3,2023,3,20.080814080214207,9.550599066450541,47.27292410203016,105737,11,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2023-Q3,2023,3,12.079251736718026,6.223799948140836,53.93854343348231,124347,15,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2023-Q3,2023,3,12.206371188853598,6.522429369144181,140.8349441582525,19437,2,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sulawesi,2023-Q3,2023,3,16.032948034980404,6.105707751768906,104.92111964873767,913,4,True,Sulawesi,4,1525300,2449.0,92,7376.0,236032.0
West Sumatra,2023-Q3,2023,3,19.249138026141356,9.184482773033766,54.01578772109158,64610,8,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2023-Q3,2023,3,18.650610056793067,11.31177179985782,51.69328152290837,340332,33,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2023-Q4,2023,4,18.954929116854636,8.638581711690861,41.64634483418119,78495,9,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2023-Q4,2023,4,24.952958019059757,17.899943075717818,46.35144689638836,185816,26,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2023-Q4,2023,4,18.18190227308248,14.325793551050811,57.119564030016036,8136,3,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2023-Q4,2023,4,19.591030608616467,12.435425082965123,29.142960491300613,441097,37,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
Bengkulu,2023-Q4,2023,4,19.30705500708722,10.05038061907774,35.86779505859239,41752,1,True,Sumatra,4,2138000,2736.0,106,8241.0,263712.0
Central Java,2023-Q4,2023,4,14.480986347226915,9.734106563832077,36.07538117522677,1688499,134,True,Java,4,38233900,2703.0,1113,8141.0,260512.0
Central Kalimantan,2023-Q4,2023,4,17.333348887311256,12.212920281959645,42.41227481327207,27859,5,True,Kalimantan,1,2845000,4397.0,19,13243.0,423776.0
Central Sulawesi,2023-Q4,2023,4,14.7738922941043,8.558394988767065,78.81387556411937,39473,5,True,Sulawesi,1,3156100,5712.0,51,16907.0,541024.0
East Java,2023-Q4,2023,4,15.645492445621125,10.14912504058099,38.69686597110602,2416536,176,True,Java,2,42089300,4196.0,876,12638.0,404416.0
East Kalimantan,2023-Q4,2023,4,18.049035992539554,8.93446714948789,46.37546960625125,163269,14,True,Kalimantan,1,4267600,12757.0,34,38423.0,1229536.0
East Nusa Tenggara,2023-Q4,2023,4,15.5399254953206,7.360116489267179,65.17908934818443,24893,6,True,Lesser Sunda Islands,4,5742600,1438.0,124,4331.0,138592.0
Gorontalo,2023-Q4,2023,4,9.816357363335616,3.4723498306216625,117.24788562953222,18220,1,True,Sulawesi,4,1242200,2598.0,103,7825.0,250400.0
Jakarta,2023-Q4,2023,4,24.60052241461767,16.48459468078721,34.4133636831544,2260988,139,True,Java,1,10678000,19199.0,16141,57826.0,1850432.0
Jambi,2023-Q4,2023,4,17.255791607818384,10.66394762219177,49.894099833022494,50928,6,True,Sumatra,1,3768500,4556.0,77,13723.0,439136.0
Lampung,2023-Q4,2023,4,15.082615792391719,9.00118365241452,39.10910113939789,140250,9,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2023-Q4,2023,4,11.929894811442264,7.281764536013776,121.2106021151012,20346,4,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2023-Q4,2023,4,13.577499564995248,7.191294354454758,95.311136109484,18795,5,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2023-Q4,2023,4,11.690177476647175,6.650517161285951,129.77467570668628,9595,1,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2023-Q4,2023,4,9.590772874394746,3.938838721137029,117.05812639602622,58410,10,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2023-Q4,2023,4,18.048978522447914,10.907005161493508,48.23242436079031,374540,64,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2023-Q4,2023,4,12.268959425813101,7.0153319154685825,152.96687390824223,19950,6,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2023-Q4,2023,4,14.533885409767693,9.61145662002532,40.09254544874417,203867,24,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2023-Q4,2023,4,20.8402809958757,13.004806965050596,45.16540502710117,100816,11,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2023-Q4,2023,4,20.55154476400236,11.503631680067961,41.68604439711112,180388,14,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2023-Q4,2023,4,18.124906198406823,10.916174139262218,56.23370960020379,211973,35,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2023-Q4,2023,4,17.447389886991928,9.894079773350375,40.95909219010294,129743,10,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2023-Q4,2023,4,14.70451218862804,5.92221907207892,57.818719781221546,5488,6,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2023-Q4,2023,4,18.206551882096427,12.56269268354558,30.998279617066924,2085969,153,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2023-Q4,2023,4,19.94913059221073,10.185343437898139,41.13106345478526,135055,12,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2023-Q4,2023,4,10.716230157390335,6.60640598314631,48.67958885945829,126532,20,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2023-Q4,2023,4,11.406260048478629,6.703073805609399,145.3051602957244,23836,2,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sulawesi,2023-Q4,2023,4,16.674871992229495,7.804781890443958,53.84471644554156,3241,4,True,Sulawesi,4,1525300,2449.0,92,7376.0,236032.0
West Sumatra,2023-Q4,2023,4,17.860153615227244,9.160361192306762,40.48492489317028,82908,11,True,Sumatra,3,5914300,3165.0,140,9533.0,305056.0
Yogyakarta,2023-Q4,2023,4,22.28110735720949,12.146646734949668,39.85871256663101,312791,30,True,Java,4,3781500,2812.0,1193,8470.0,271040.0
Aceh,2024-Q1,2024,1,17.610136602880665,8.549243189979295,40.88923736507967,84662,11,True,Sumatra,4,5626000,2423.0,99,7298.0,233536.0
Bali,2024-Q1,2024,1,26.542693698634846,19.227590911583228,40.79991354047376,212457,20,True,Lesser Sunda Islands,3,4461300,3521.0,799,10605.0,339360.0
Bangka Belitung,2024-Q1,2024,1,18.54621548763434,13.935207802001962,45.96048291681766,8286,3,True,Sumatra,2,1550800,4077.0,93,12280.0,392960.0
Banten,2024-Q1,2024,1,20.152941035914502,12.949271764003207,19.33585356635638,463649,39,True,Java,2,12537400,3859.0,1340,11623.0,371936.0
Bengkulu,2024-Q1,2024,1,16.877531777004883,9.756542634882177,32.85384525097154,49947,1,True,Sumatra,4,2138000,2736.0,106,8241.0,263712.0
Central Java,2024-Q1,2024,1,15.0287122688943,10.099343289731625,30.69953969281623,1827202,132,True,Java,4,38233900,2703.0,1113,8141.0,260512.0
Central Kalimantan,2024-Q1,2024,1,16.392924528689996,11.983791983483318,48.07760238463919,32314,6,True,Kalimantan,1,2845000,4397.0,19,13243.0,423776.0
Central Sulawesi,2024-Q1,2024,1,14.340668919807054,7.9870018531121625,67.67271945080084,48115,8,True,Sulawesi,1,3156100,5712.0,51,16907.0,541024.0
East Java,2024-Q1,2024,1,15.829125865059343,10.57755216346006,33.93878342832091,2578846,159,True,Java,2,42089300,4196.0,876,12638.0,404416.0
East Kalimantan,2024-Q1,2024,1,19.13799627704834,10.242694552031553,43.252627366995895,162598,14,True,Kalimantan,1,4267600,12757.0,34,38423.0,1229536.0
East Nusa Tenggara,2024-Q1,2024,1,16.239086434072664,7.455426081726672,59.66239277969121,31384,8,True,Lesser Sunda Islands,4,5742600,1438.0,124,4331.0,138592.0
Gorontalo,2024-Q1,2024,1,8.824025308735775,4.333074318090908,96.37195968479591,14226,1,True,Sulawesi,4,1242200,2598.0,103,7825.0,250400.0
Jakarta,2024-Q1,2024,1,26.043846633200907,18.60634222691995,27.00152555171704,2599888,138,True,Java,1,10678000,19199.0,16141,57826.0,1850432.0
