network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,download,20,False,117991,51226,33.41454435482326,18.04132465077647,3.974081005400006,92.62274805226888,24.587347005179634,43.520114268757936,0.04875018111637116
broadband,download,21,False,110941,61423,43.70071180444402,10.411553515004268,2.526198698114391,103.33894248414153,17.125653761513977,44.80352539789899,0.04373647186059477
broadband,download,22,False,110183,68157,44.109450763386185,10.499412223173854,2.498424011034805,102.14974707347602,17.09168035340605,44.40581165446983,0.043890078723089206
broadband,download,23,False,89466,44320,41.09402135539697,13.603766001655032,3.3493229198666916,100.60401197415675,17.580736747042103,42.57635988860432,0.040742933581239114
broadband,download,0,True,27210,16673,45.54528098829475,13.3652923605938,3.722810592109464,101.56128974133279,16.44351448406015,41.55215801279701,0.03536287978844464
broadband,download,1,True,17532,10097,47.422697992447986,14.775792051441798,4.163884605727793,101.57049543931122,16.764108135966087,41.437856458238244,0.03155964755791437
broadband,download,2,True,12936,7384,49.5687369093636,16.511848535469724,5.3937464316874655,101.9470309319352,17.734497300982934,45.33998507808877,0.030596649567002587
broadband,download,3,True,10024,4480,57.71904526490444,18.46905191877124,6.274993131934593,126.97666327529492,18.187139748826116,42.93246592836479,0.02912496913976479
broadband,download,4,True,8517,3804,59.90966952421017,19.54942705096457,7.862741194291313,126.84125630773131,19.124867109454602,47.33462944698837,0.02558065656945805
broadband,download,5,True,8956,4311,68.00730373116262,19.61880671257182,8.72347423191663,124.59906097762187,17.85478200431594,42.72405169718625,0.027357136026325512
broadband,download,6,True,10724,6349,64.78961931463817,19.450371913275045,6.795109702632504,133.9405996764067,17.755901816919522,45.6523955982468,0.03084754302120096
broadband,download,7,True,12895,7539,49.66390155698233,17.14692378726906,6.045657106148794,100.08409409461035,18.58355447222223,43.168989294856864,0.029491528123069013
broadband,download,8,True,27915,10183,33.09856563343868,28.398465894835077,9.267015041832627,82.43722838646258,28.0,42.69905800788249,0.05296078958575132
broadband,download,9,True,22398,14309,66.17395798955876,18.6965553188846,5.293182804336061,123.34193660402299,16.604599262374606,38.34716354785406,0.033460790021456646
broadband,download,10,True,27170,15466,66.83886778351086,18.871233573790388,5.003341996188239,128.66063950737384,15.664777641487165,36.29291459913127,0.03366824017510686
