network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,download,0,False,1993673,653621,44.15696683401956,13.401268094548968,2.91802133270568,84.79821381176741,36.7667999149834,53.724829820438266,0.0489723087622501
broadband,download,1,False,1317800,443815,47.938285698321465,15.63773120161846,3.546899173646989,88.8495487393487,36.799357259974855,52.19992265157717,0.04784709539940218
broadband,download,2,False,945315,271103,52.17409351484952,18.32564381103506,4.3768492962904775,94.64988648057307,36.13481514217616,50.70555692721221,0.04703692451653561
broadband,download,3,False,729028,297272,54.21025126418914,19.839274220385796,4.985368986448665,97.22223241871241,35.73888925754923,49.79834139464431,0.04590590555511039
broadband,download,4,False,704180,262068,52.638574387267944,19.731623073061165,5.147886729807981,95.62217095001142,36.40056073877052,50.27172504609411,0.04582409530036753
broadband,download,5,False,930698,348412,49.57214535040985,18.401768750894558,4.747450353970357,90.74606502590099,37.80743015458608,51.63064282037159,0.04785002000556858
broadband,download,6,False,1458051,469703,49.3505362562526,17.41155757783469,4.276901403167134,87.10721990609026,38.91425205481572,54.73372428916893,0.05114131877399302
broadband,download,7,False,1869030,512263,42.27699957401558,12.835316240605355,2.8857045223705904,79.39592454721597,39.15661059586055,55.11493495424562,0.05183423781089343
broadband,download,8,False,2706042,825077,37.840402137983794,10.203032400842227,2.114891150527954,73.39002881907962,42.67019600381857,59.24199260577415,0.05653262361095773
broadband,download,9,False,3357781,973653,36.805375343097694,9.677047792634893,1.940561552994858,72.01633427452089,44.12065484452147,61.28553316935454,0.058323007755896536
broadband,download,10,False,3803180,972889,36.30268654590061,9.428143442687777,1.8358652486691112,72.06791639308301,44.86774228378222,62.128780184320426,0.061225137733274766
broadband,download,11,False,3854541,1121102,35.55929278007293,9.034682352110142,1.6925606967136209,71.5313994689293,45.7318522999186,63.25276629301876,0.06405244598736447
broadband,download,12,False,3643494,1169560,32.469171205163974,7.801532737189221,1.4302054127118358,68.23243415250398,47.22714162550763,65.47444114821084,0.0680738651299149
broadband,download,13,False,4065776,885569,32.72685827419891,7.954122538493447,1.4634685331550528,68.60967904311471,47.09405835386641,65.05506951047268,0.0677816643995971
broadband,download,14,False,4106884,943268,34.40273952824938,8.692597842337138,1.6702156170164617,70.86961741546719,45.092045005974484,62.659222737389584,0.06511715133690328
broadband,download,15,False,3973074,993708,35.35034254424575,9.082800591225869,1.7886775340569785,72.41757903121335,44.0251891314615,61.69077220533128,0.06375533873312941
