province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Quảng Nam,2023-Q1,2023,1,99.80753467886356,83.00736469677169,8.10420599196554,20661.0,2086.0,True,South Central Coast,2,1697000,285182.69,141
Quảng Ngãi,2023-Q1,2023,1,99.99333921154268,85.57414719813453,9.122495081250456,13723.0,1548.0,True,South Central Coast,2,1355000,314135.66,239
Quảng Ninh,2023-Q1,2023,1,88.5038612218158,72.23199666976033,7.642026532729159,18317.0,1292.0,True,Northeast,1,1387000,699887.25,214
Quảng Trị,2023-Q1,2023,1,88.00277452197665,69.50086677427366,7.337223739756642,8054.0,1156.0,True,North Central Coast,3,687000,238707.87,137
Sóc Trăng,2023-Q1,2023,1,91.99328340565614,85.2847621577136,6.966556935508005,13366.0,1838.0,True,Mekong Delta,3,1256000,253301.38,362
Sơn La,2023-Q1,2023,1,85.54618634866958,77.05292195425825,8.56411853697606,11237.0,1605.0,True,Northwest,4,1356000,158468.58,88
Thanh Hóa,2023-Q1,2023,1,83.01044669655037,73.55315513545118,8.03004612486195,30786.0,4519.0,True,North Central Coast,3,3689000,217499.22,328
Thái Bình,2023-Q1,2023,1,79.58231002848729,70.16986234368211,6.2517019941094105,20711.0,2210.0,True,Red River Delta,4,1934000,186783.7,1173
Thái Nguyên,2023-Q1,2023,1,94.45240974119916,83.38716046455554,6.029657611316509,24884.0,2546.0,True,Northeast,3,1356000,227542.08,365
Thừa Thiên Huế,2023-Q1,2023,1,95.9944478322777,77.80282191780822,8.453036775175528,20367.0,1496.0,True,North Central Coast,2,1257000,274484.12,230
Tiền Giang,2023-Q1,2023,1,97.19090520436394,90.00937672913295,5.25233596074542,19157.0,2496.0,True,Mekong Delta,1,1898000,337838.5,703
Trà Vinh,2023-Q1,2023,1,90.93318799950818,83.6217379810648,6.469691380794295,8133.0,1372.0,True,Mekong Delta,3,1067000,237885.11,428
Tuyên Quang,2023-Q1,2023,1,88.77809755169352,79.77749790688824,6.850564505898769,7883.0,1344.0,True,Northeast,4,1056000,174037.61,134
Tây Ninh,2023-Q1,2023,1,108.84163931464174,97.90180074766356,5.878130841121496,16050.0,1932.0,True,Southeast,1,1207000,362573.14,289
Vĩnh Long,2023-Q1,2023,1,98.89405750190404,90.01109234577304,6.9193640517897945,10504.0,1291.0,True,Mekong Delta,2,1100000,300161.23,670
Vĩnh Phúc,2023-Q1,2023,1,85.47653945155108,74.86014857411102,5.38536165551774,25563.0,2036.0,True,Red River Delta,1,1296000,356494.89,932
Yên Bái,2023-Q1,2023,1,80.1270369786615,71.18310863239573,8.226721629485937,8248.0,1441.0,True,Northwest,4,950000,164865.75,119
Điện Biên,2023-Q1,2023,1,86.370347995889,75.53186351490235,10.232476875642343,4865.0,681.0,True,Northwest,4,705000,141953.51,63
Đà Nẵng,2023-Q1,2023,1,111.03972015130925,91.23921179624665,5.445627823276654,54458.0,708.0,True,South Central Coast,1,1294000,429834.96,883
Đắk Lắk,2023-Q1,2023,1,88.97951984803467,79.84461458282598,16.094442550289806,20531.0,2639.0,True,Central Highlands,3,2016000,228316.6,143
Đắk Nông,2023-Q1,2023,1,76.89381184668989,74.02008726639215,20.840671523598353,6314.0,1051.0,True,Central Highlands,2,670000,268062.84,96
Đồng Nai,2023-Q1,2023,1,107.32822194016855,95.06256603745737,5.756497483654825,67757.0,3752.0,True,Southeast,2,3227000,311341.31,528
Đồng Tháp,2023-Q1,2023,1,99.89798933790635,90.81675387712497,7.344169400536833,13412.0,1707.0,True,Mekong Delta,3,1838000,200156.92,473
An Giang,2023-Q2,2023,2,102.98009404159298,92.14541123376227,7.326340184180033,16397.0,1903.0,True,Mekong Delta,1,2057000,338704.14,540
Bà Rịa–Vũng Tàu,2023-Q2,2023,2,120.59010478586292,100.69838221683904,6.18739712413429,32199.0,1535.0,True,Southeast,1,1303000,3286254.54,580
Bình Dương,2023-Q2,2023,2,124.11438277897497,106.6746566288766,4.775189731097161,53365.0,2202.0,True,Southeast,2,2564000,327276.61,901
Bình Phước,2023-Q2,2023,2,106.3001596908149,96.92400978537948,6.255900008223008,12161.0,1923.0,True,Southeast,2,1313000,322186.39,145
Bình Thuận,2023-Q2,2023,2,102.29424552588105,84.34275172081497,13.751170154185022,14528.0,1470.0,True,South Central Coast,2,1498000,276055.5,155
Bình Định,2023-Q2,2023,2,108.4784115132014,87.569788733636,9.96046193855512,22687.0,2198.0,True,South Central Coast,2,1679000,275959.91,245
Bạc Liêu,2023-Q2,2023,2,122.45267587315504,107.07733713283648,7.447464562326465,6843.0,990.0,True,Mekong Delta,2,1105000,330710.59,340
Bắc Giang,2023-Q2,2023,2,92.27883024888321,78.89289451180599,6.849649010848756,15670.0,2388.0,True,Northeast,4,1884000,170576.83,463
Bắc Kạn,2023-Q2,2023,2,85.67849212350347,73.44308601134215,7.369565217391305,3174.0,698.0,True,Northeast,4,338000,157823.59,65
Bắc Ninh,2023-Q2,2023,2,95.9406636140184,83.64919176181415,5.506937836980653,25224.0,1648.0,True,Red River Delta,1,1447000,397659.74,1664
Bến Tre,2023-Q2,2023,2,110.19608907979259,93.13497430539432,5.9556535871836545,12921.0,2009.0,True,Mekong Delta,2,1331000,266077.85,538
Cao Bằng,2023-Q2,2023,2,89.15406315963061,79.66427341688654,8.930573878627968,6064.0,983.0,True,Northeast,4,576000,139741.61,79
Cà Mau,2023-Q2,2023,2,116.62135791146979,110.08560674981658,8.824040107605772,8178.0,1515.0,True,Mekong Delta,2,1369000,278868.61,229
Côn Đảo,2023-Q2,2023,2,68.17570464135021,68.57416877637131,8.926160337552743,474.0,25.0,True,Southeast,1,1303000,3286254.54,580
Cần Thơ,2023-Q2,2023,2,121.05424600431087,104.50628443612997,6.244824921712961,24589.0,1556.0,True,Mekong Delta,1,1456000,559273.75,858
Gia Lai,2023-Q2,2023,2,112.35730100556802,84.77781883154658,10.121997839275327,12033.0,1490.0,True,Central Highlands,2,1586000,270072.84,98
Ho Chi Minh,2023-Q2,2023,2,133.13756328451,112.02301745696556,4.410050878025172,415307.0,2946.0,True,Southeast,1,9125000,638474.09,4363
Hà Giang,2023-Q2,2023,2,86.25381458635704,73.29593958635704,11.001632801161103,5512.0,915.0,True,Northeast,4,910000,96812.43,108
Hà Nam,2023-Q2,2023,2,87.1912955079711,78.17889626875241,5.234260802667008,23397.0,1664.0,True,Red River Delta,4,945000,190452.63,989
Hà Nội,2023-Q2,2023,2,114.4112377413106,95.71106304649406,4.666164216034812,316449.0,5850.0,True,Red River Delta,1,8146000,350473.82,2398
Hà Tĩnh,2023-Q2,2023,2,84.03989250320626,74.23207788270958,9.345109012475225,8577.0,1704.0,True,North Central Coast,4,1402000,189147.47,215
Hòa Bình,2023-Q2,2023,2,89.9683059383202,76.89056938976378,5.86622375328084,12192.0,1731.0,True,Northwest,3,979000,209319.85,186
Hưng Yên,2023-Q2,2023,2,91.81100711558487,82.0822712021289,6.178005322226079,17286.0,1578.0,True,Red River Delta,3,1340000,223672.16,1347
Hải Dương,2023-Q2,2023,2,93.41019071040031,77.39819706198494,5.826715742158236,30701.0,2993.0,True,Red River Delta,3,2003000,224577.11,1134
Hải Phòng,2023-Q2,2023,2,95.56414819375124,75.57894942943207,5.011851102658253,45481.0,1729.0,True,Red River Delta,1,2138000,343860.47,1299
Hậu Giang,2023-Q2,2023,2,99.25589839454587,93.6654246756103,6.4739388607873325,4547.0,837.0,True,Mekong Delta,2,853000,262983.34,452
Khánh Hòa,2023-Q2,2023,2,109.82751912941636,91.72850595354285,14.38063634589108,30738.0,1340.0,True,South Central Coast,1,1371000,373474.5,240
Kiên Giang,2023-Q2,2023,2,104.48752094606388,88.99905236515971,9.34264269506022,11458.0,1773.0,True,Mekong Delta,1,1789000,387388.18,271
Kon Tum,2023-Q2,2023,2,99.76292707383774,78.68521855059252,10.419553327256153,4388.0,609.0,True,Central Highlands,4,589000,185404.4,56
Lai Châu,2023-Q2,2023,2,91.58647180892717,80.44766718872357,10.860219263899765,2554.0,474.0,True,Northwest,4,527000,96644.48,51
Long An,2023-Q2,2023,2,103.67388075175157,92.78608095057754,5.733241810263208,21124.0,2685.0,True,Mekong Delta,1,1730000,358440.58,376
Lào Cai,2023-Q2,2023,2,93.82863990568156,82.86864237592634,9.748708735683808,8906.0,1092.0,True,Northwest,3,898000,247234.74,115
Lâm Đồng,2023-Q2,2023,2,111.98052264056419,92.32561512967744,14.166287718216502,25949.0,2279.0,True,Central Highlands,2,1390000,297641.14,133
Lạng Sơn,2023-Q2,2023,2,97.2766939049713,86.98676157322585,7.5158177598631974,8187.0,1218.0,True,Northeast,4,828000,196710.43,94
Nam Định,2023-Q2,2023,2,89.91208314066402,75.28069925090169,6.808008878202164,21626.0,2397.0,True,Red River Delta,4,1852000,170177.51,1067
Nghệ An,2023-Q2,2023,2,92.01118066787912,75.94379499284139,8.738110900437256,25843.0,3490.0,True,North Central Coast,3,3399000,212576.95,202
Ninh Bình,2023-Q2,2023,2,83.16767499160792,75.65203746223564,6.954749916079221,14895.0,1672.0,True,Red River Delta,3,1102000,221438.82,708
Ninh Thuận,2023-Q2,2023,2,114.11610094441863,102.19661185942097,13.245548846570676,6459.0,533.0,True,South Central Coast,3,720000,214609.28,176
Phú Thọ,2023-Q2,2023,2,87.64010952042761,79.87073229170561,6.048854334093373,26753.0,3715.0,True,Northeast,4,1515000,171183.41,414
Phú Yên,2023-Q2,2023,2,106.19406994459834,87.40900747922439,11.690858725761773,7220.0,839.0,True,South Central Coast,3,1056000,227067.72,174
Quảng Bình,2023-Q2,2023,2,81.52323350318471,67.90320343949045,10.273630573248408,7850.0,1145.0,True,North Central Coast,3,992000,196802.45,112
Quảng Nam,2023-Q2,2023,2,101.9486402560541,82.56240358717314,8.5997946735914,16559.0,1963.0,True,South Central Coast,2,1697000,285182.69,141
Quảng Ngãi,2023-Q2,2023,2,105.12698629198081,85.77860168412806,9.176050132184471,10213.0,1340.0,True,South Central Coast,2,1355000,314135.66,239
Quảng Ninh,2023-Q2,2023,2,93.63380151433206,74.01624218496485,7.653163872363439,18490.0,1284.0,True,Northeast,1,1387000,699887.25,214
Quảng Trị,2023-Q2,2023,2,96.97515701195837,74.78595418543252,7.5261686597297714,6439.0,1044.0,True,North Central Coast,3,687000,238707.87,137
Sóc Trăng,2023-Q2,2023,2,101.77010195505207,89.53799990864242,6.7602777270235705,10946.0,1721.0,True,Mekong Delta,3,1256000,253301.38,362
Sơn La,2023-Q2,2023,2,90.55144702866907,78.98044484526295,8.724036453389026,10534.0,1624.0,True,Northwest,4,1356000,158468.58,88
Thanh Hóa,2023-Q2,2023,2,81.73702264260137,73.01843237964336,8.006510652150324,27647.0,4227.0,True,North Central Coast,3,3689000,217499.22,328
Thái Bình,2023-Q2,2023,2,85.42684375881325,73.05110632297367,6.466016131761521,17729.0,2067.0,True,Red River Delta,4,1934000,186783.7,1173
Thái Nguyên,2023-Q2,2023,2,97.63446725505244,85.3555925215315,5.810352178732839,23454.0,2617.0,True,Northeast,3,1356000,227542.08,365
Thừa Thiên Huế,2023-Q2,2023,2,105.80050093348892,82.37696283547257,8.77928821470245,17140.0,1384.0,True,North Central Coast,2,1257000,274484.12,230
Tiền Giang,2023-Q2,2023,2,102.07350426915465,92.35759898218829,5.3293751767034205,17685.0,2159.0,True,Mekong Delta,1,1898000,337838.5,703
Trà Vinh,2023-Q2,2023,2,90.78388471781864,82.81345592897908,6.93430564362714,7885.0,1252.0,True,Mekong Delta,3,1067000,237885.11,428
Tuyên Quang,2023-Q2,2023,2,93.0596983376132,81.63257818624139,6.584538451142047,7399.0,1266.0,True,Northeast,4,1056000,174037.61,134
Tây Ninh,2023-Q2,2023,2,117.36773443317499,104.01508107587624,6.1202978559506995,15578.0,1907.0,True,Southeast,1,1207000,362573.14,289
Vĩnh Long,2023-Q2,2023,2,108.44976308623298,96.32467392839132,6.615532022188603,9915.0,1264.0,True,Mekong Delta,2,1100000,300161.23,670
Vĩnh Phúc,2023-Q2,2023,2,90.41572470238094,78.73310969932844,5.36019536019536,26208.0,2012.0,True,Red River Delta,1,1296000,356494.89,932
Yên Bái,2023-Q2,2023,2,87.6704826866917,76.98372952301487,8.04324850507579,7191.0,1420.0,True,Northwest,4,950000,164865.75,119
Điện Biên,2023-Q2,2023,2,86.6387843444227,75.17204833659491,12.98454011741683,5110.0,703.0,True,Northwest,4,705000,141953.51,63
Đà Nẵng,2023-Q2,2023,2,116.02923861143609,92.35152614068441,5.874305352442234,54704.0,764.0,True,South Central Coast,1,1294000,429834.96,883
Đắk Lắk,2023-Q2,2023,2,96.1307796572814,84.92060245743568,15.51137803735743,18149.0,2444.0,True,Central Highlands,3,2016000,228316.6,143
Đắk Nông,2023-Q2,2023,2,90.5575458753513,83.53007273929575,20.636634154405687,6049.0,992.0,True,Central Highlands,2,670000,268062.84,96
Đồng Nai,2023-Q2,2023,2,115.44988281671563,100.04466982432999,5.628679776965046,66716.0,3831.0,True,Southeast,2,3227000,311341.31,528
Đồng Tháp,2023-Q2,2023,2,101.7946915290357,92.80815183803942,7.233084709643047,11262.0,1654.0,True,Mekong Delta,3,1838000,200156.92,473
An Giang,2023-Q3,2023,3,108.24742371455436,97.26742203196912,7.306923343395853,20207.0,2011.0,True,Mekong Delta,1,2057000,338704.14,540
Bà Rịa–Vũng Tàu,2023-Q3,2023,3,122.99216933227926,98.46646679639991,6.296734371199221,32888.0,1528.0,True,Southeast,1,1303000,3286254.54,580
Bình Dương,2023-Q3,2023,3,127.77967990485055,108.84517733650499,5.144671975729996,58014.0,2230.0,True,Southeast,2,2564000,327276.61,901
Bình Phước,2023-Q3,2023,3,117.07491519552327,99.72069009393111,6.400506295383385,15011.0,1950.0,True,Southeast,2,1313000,322186.39,145
Bình Thuận,2023-Q3,2023,3,111.24104245750942,89.0175247668805,12.486806428146286,15121.0,1437.0,True,South Central Coast,2,1498000,276055.5,155
Bình Định,2023-Q3,2023,3,108.42085438663445,89.6987385828775,9.995759657380317,23583.0,2207.0,True,South Central Coast,2,1679000,275959.91,245
Bạc Liêu,2023-Q3,2023,3,118.19047094664883,106.10565061673354,7.523851983950067,6729.0,959.0,True,Mekong Delta,2,1105000,330710.59,340
Bắc Giang,2023-Q3,2023,3,93.73737867895545,78.95007434715822,6.673855606758832,16275.0,2367.0,True,Northeast,4,1884000,170576.83,463
Bắc Kạn,2023-Q3,2023,3,83.98938659793814,73.41396552835052,8.474226804123711,3104.0,645.0,True,Northeast,4,338000,157823.59,65
Bắc Ninh,2023-Q3,2023,3,99.87472783967753,85.61674126326197,5.810054378826482,26297.0,1703.0,True,Red River Delta,1,1447000,397659.74,1664
Bến Tre,2023-Q3,2023,3,111.57870657528377,94.84688291568501,6.147711858356536,14007.0,2067.0,True,Mekong Delta,2,1331000,266077.85,538
Cao Bằng,2023-Q3,2023,3,98.29825870069605,82.63384416086619,8.400038669760248,5172.0,906.0,True,Northeast,4,576000,139741.61,79
Cà Mau,2023-Q3,2023,3,116.91420713073005,110.93695766836446,8.907074136955291,8835.0,1530.0,True,Mekong Delta,2,1369000,278868.61,229
Côn Đảo,2023-Q3,2023,3,104.88148803827751,102.56496889952153,8.882775119617225,418.0,29.0,True,Southeast,1,1303000,3286254.54,580
Cần Thơ,2023-Q3,2023,3,127.91911553985872,112.41460043967132,6.098097160155687,27748.0,1517.0,True,Mekong Delta,1,1456000,559273.75,858
Gia Lai,2023-Q3,2023,3,117.03185226928895,89.82572125567323,10.366565809379727,13220.0,1478.0,True,Central Highlands,2,1586000,270072.84,98
Ho Chi Minh,2023-Q3,2023,3,142.59166545349385,116.08785150164947,4.484081658883509,466820.0,3025.0,True,Southeast,1,9125000,638474.09,4363
Hà Giang,2023-Q3,2023,3,87.23288618368963,74.24860332541567,9.281868566904196,5052.0,865.0,True,Northeast,4,910000,96812.43,108
Hà Nam,2023-Q3,2023,3,91.74752917725907,80.21913860642478,5.517795239195747,17308.0,1533.0,True,Red River Delta,4,945000,190452.63,989
Hà Nội,2023-Q3,2023,3,118.74562430230226,97.81571708282691,4.868449311447553,338972.0,5867.0,True,Red River Delta,1,8146000,350473.82,2398
Hà Tĩnh,2023-Q3,2023,3,82.44095658198614,71.48848394919168,9.980715935334873,8660.0,1626.0,True,North Central Coast,4,1402000,189147.47,215
Hòa Bình,2023-Q3,2023,3,93.61780509554141,79.36678320063695,6.063216560509554,12560.0,1747.0,True,Northwest,3,979000,209319.85,186
Hưng Yên,2023-Q3,2023,3,91.63693398402839,80.38696338361432,5.864182194616977,16905.0,1515.0,True,Red River Delta,3,1340000,223672.16,1347
Hải Dương,2023-Q3,2023,3,95.26389880743038,77.41950180643923,5.697797103302746,31277.0,2996.0,True,Red River Delta,3,2003000,224577.11,1134
