province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Kedah,2023-Q4,2023,4,102.37821444373579,14.461289601317695,45.06841666666667,264.0,7.0,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2023-Q4,2023,4,19.917527374594307,5.223108532644263,98.81162857142857,35.0,3.0,False,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2023-Q4,2023,4,35.691483209842076,10.704412673365242,88.43082750832137,25262.0,32.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Labuan,2023-Q4,2023,4,33.16545121910981,13.375799461074633,175.6773430962343,240.0,1.0,True,Borneo / East Malaysia,1,100800,19648,1108,53742.45,1719758.4
Malacca,2023-Q4,2023,4,70.4386746163942,11.678771678401684,46.92045454545455,88.0,5.0,False,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2023-Q4,2023,4,82.52893542463588,14.487129479672218,29.645944444444442,54.0,2.0,False,Central,2,1240100,10747,185,29395.88,940668.16
Penang,2023-Q4,2023,4,31.141159264693222,10.46103184668245,44.12499835526316,611.0,15.0,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2023-Q4,2023,4,37.401214405501555,12.292829943197335,49.05972340425532,47.0,6.0,False,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2023-Q4,2023,4,59.78346765163252,10.600040115519114,50.0241,40.0,2.0,False,Northern,4,296800,5195,362,14209.69,454710.08
Putrajaya,2023-Q4,2023,4,16.30596850380178,11.135849349040283,42.94235714285715,14.0,2.0,False,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2023-Q4,2023,4,24.670741093696446,12.628623242161371,129.0738515240905,1017.0,9.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2023-Q4,2023,4,36.78980932743051,9.73394474158168,73.40332256410258,1950.0,10.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2023-Q4,2023,4,39.38276600293983,9.815263182041978,83.76409377123443,4418.0,32.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2023-Q4,2023,4,22.48081332664348,8.57255202596587,69.44957407407408,54.0,4.0,False,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2024-Q1,2024,1,20.01375704921219,7.521972770786186,51.6900679245283,530.0,6.0,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kedah,2024-Q1,2024,1,85.3686477604938,20.34998866977159,52.50894650205761,243.0,6.0,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2024-Q1,2024,1,50.103517270280555,11.517915983211807,17.511719999999997,25.0,3.0,False,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2024-Q1,2024,1,46.82698122015582,13.67331080911329,94.57120347932512,57251.0,41.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Malacca,2024-Q1,2024,1,31.70862739104198,8.034123723629538,30.07652380952381,21.0,1.0,False,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2024-Q1,2024,1,94.35184138265288,22.107330766063725,32.998872483221476,149.0,3.0,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2024-Q1,2024,1,51.33988279162396,8.225726242427221,47.21307142857143,14.0,2.0,False,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2024-Q1,2024,1,35.74468447358359,12.269746896990766,38.508636690647485,278.0,9.0,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Perak,2024-Q1,2024,1,41.6840206628258,10.575493805625838,33.154956140350876,228.0,5.0,True,Northern,3,2569600,8294,122,22686.27,725960.64
Perlis,2024-Q1,2024,1,78.39359122360436,17.64016675571174,31.338611111111113,18.0,1.0,False,Northern,4,296800,5195,362,14209.69,454710.08
Sabah,2024-Q1,2024,1,25.670405000172412,11.851721784107363,167.60585369386766,2072.0,8.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2024-Q1,2024,1,32.587847182064046,10.021568363628333,118.56368076593313,3499.0,10.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2024-Q1,2024,1,52.66236580060677,14.358807971896034,78.99660271029582,6069.0,39.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2024-Q1,2024,1,34.23044756080017,7.222390781894471,89.63438095238095,42.0,3.0,False,East Coast,3,1232100,7464,95,20416.01,653312.32
Kedah,2024-Q2,2024,2,92.63617600804231,20.15802231001463,29.21948387096774,124.0,2.0,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kuala Lumpur,2024-Q2,2024,2,52.81804107434623,13.798559389444852,86.11349307424224,90740.0,29.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Malacca,2024-Q2,2024,2,178.08048465395936,57.565548531048,21.313,3.0,2.0,False,Southern,2,1047100,10775,629,29472.46,943118.72
Pahang,2024-Q2,2024,2,56.8326939288292,61.607122698075564,10.804,2.0,1.0,False,East Coast,3,1668200,9978,46,27292.46,873358.72
Penang,2024-Q2,2024,2,43.17261847619678,13.519554532020614,57.97796103896103,385.0,4.0,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Sabah,2024-Q2,2024,2,40.454736099976714,14.862457852591154,127.30026214028777,2226.0,4.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2024-Q2,2024,2,76.22861967475286,24.54232525655159,81.93719424242425,3300.0,3.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2024-Q2,2024,2,44.30803003804824,13.298139477128418,117.5210059956627,7842.0,21.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
Kedah,2024-Q3,2024,3,96.79070344718818,20.40827770033938,32.28773076923078,52.0,1.0,False,Northern,4,2217500,5694,233,15574.59,498386.88
Kuala Lumpur,2024-Q3,2024,3,44.95004875318255,13.421860771477188,77.10134821596989,68985.0,37.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Labuan,2024-Q3,2024,3,20.18182921840275,9.76187093572296,163.97216455696199,79.0,1.0,False,Borneo / East Malaysia,1,100800,19648,1108,53742.45,1719758.4
Negeri Sembilan,2024-Q3,2024,3,251.09526467052765,161.19327337479857,11.847,1.0,1.0,False,Central,2,1240100,10747,185,29395.88,940668.16
Penang,2024-Q3,2024,3,77.8893133477019,25.450097397887163,44.130989898989895,99.0,3.0,False,Northern,2,1800400,14416,1718,39431.56,1261809.92
Sabah,2024-Q3,2024,3,30.628840116194155,11.5590811767989,118.58607581227434,2221.0,5.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2024-Q3,2024,3,89.91148590144533,28.19630683930109,55.64564991782109,4259.0,5.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2024-Q3,2024,3,56.60243597933202,13.027486286434813,42.665874470261585,6848.0,18.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
Johor,2024-Q4,2024,4,30.28811581385668,2.5027440034953368,42.953266666666664,15.0,1.0,False,Southern,3,4186300,8810,218,24097.67,771125.44
Kuala Lumpur,2024-Q4,2024,4,47.036611628744815,14.992565121724343,67.93926098630898,64140.0,28.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Malacca,2024-Q4,2024,4,40.343935519241555,2.4866967372325255,28.724769230769233,13.0,1.0,False,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2024-Q4,2024,4,18.04331975123647,11.16669026560589,17.488285714285716,7.0,1.0,False,Central,2,1240100,10747,185,29395.88,940668.16
Penang,2024-Q4,2024,4,89.89827434472274,18.903900813673836,38.70776724137931,232.0,4.0,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Sabah,2024-Q4,2024,4,31.94834301297527,14.529546624179872,122.14992652552924,2409.0,4.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2024-Q4,2024,4,50.98960768036238,18.127854023429226,75.763737491191,2838.0,7.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2024-Q4,2024,4,38.03309992060147,11.594795614579395,63.48007809141712,7005.0,17.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
Kuala Lumpur,2025-Q1,2025,1,43.604530545701,14.420828817051165,47.48807248401474,74465.0,31.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Penang,2025-Q1,2025,1,46.3689784861557,87.22501801438476,34.0533046875,128.0,1.0,True,Northern,2,1800400,14416,1718,39431.56,1261809.92
Sabah,2025-Q1,2025,1,30.155257261350567,11.787039251513214,97.0627370944993,3551.0,7.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2025-Q1,2025,1,46.69705652809399,15.5943755002226,57.954418320304654,19968.0,5.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2025-Q1,2025,1,29.401885907555545,11.141843260908416,77.6413079891058,30867.0,21.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2025-Q1,2025,1,12.376390158311088,6.10618826777428,95.97008741258742,286.0,1.0,True,East Coast,3,1232100,7464,95,20416.01,653312.32
