network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,download,19,True,16626,7408,9.15557547048242,2.3774032134782392,0.45352804195377694,12.687308872067655,89.184,130.21941252257682,0.1272690941053092
broadband,download,20,True,19952,8848,7.749679545854912,1.728495852073118,0.37618715673515635,11.394331443799027,90.442,133.95997562321315,0.13715780275556066
broadband,download,21,True,20345,8533,7.824763266307589,1.822769895869208,0.37186137060077457,11.01537138472533,90.857,136.37034438649994,0.1349620680674565
broadband,download,22,True,16165,7305,8.826602667738793,2.3300372227578543,0.48655627945272195,11.705888872215173,88.328,131.82619101262694,0.12474208321820825
broadband,download,23,True,10795,4776,10.346718456468983,3.355797420702797,0.7163907065871228,13.319030333248293,85.761,126.01534714113612,0.11791476880810223
broadband,upload,0,False,11810,4802,10.63582081767661,5.012611475662411,1.305091663925648,13.247080885106467,85.6605,123.00972899729003,0.0
broadband,upload,1,False,8180,4576,11.51967630017622,6.398843861282792,1.7695400486397137,13.938313909932473,83.80600000000001,118.51877794081683,0.0
broadband,upload,2,False,6075,3253,11.664301426963732,6.674226060351107,2.1255708749425444,14.679109073048055,83.16300000000001,117.50573971024039,0.0
broadband,upload,3,False,4707,2211,12.117397655438777,7.325030019861434,2.5093087963668257,15.022570932241578,81.228,111.52648204801359,0.0
broadband,upload,4,False,4271,1550,12.998504025132378,7.67325074128197,2.5110724436888723,15.307582271413985,81.35249999999999,113.2764868852459,0.0
broadband,upload,5,False,4568,2143,12.137030832538537,7.620287185143324,3.295131134448426,14.860948832123697,81.636,111.69984190934967,0.0
broadband,upload,6,False,6756,3343,11.582577040993229,6.334955484907886,2.116025409631166,14.729887568262908,84.2085,117.04776828546048,0.0
broadband,upload,7,False,11152,4734,11.434146637214731,5.988735012734862,1.8108013263738107,15.711107493232715,85.998,120.13081184387622,0.0
broadband,upload,8,False,17134,7031,11.629872111441369,5.543170517143881,1.5005930435458454,19.23732888416335,86.422,117.49542468313766,0.0
broadband,upload,9,False,26172,8512,13.584643180301622,6.058220581451765,1.5702800940126855,23.26339819800738,86.3805,117.23523281070747,0.0
broadband,upload,10,False,28914,12252,13.211798978931878,6.063978004045242,1.6338862948683175,22.43491258623392,86.907,118.05515664026017,0.0
broadband,upload,11,False,30154,9709,12.643192744348749,5.5378483884161,1.3307982741744686,21.204458184935127,86.992,118.87681634819533,0.0
broadband,upload,12,False,27305,10950,11.548303259783175,5.195242897125571,1.1559263576673082,18.76741578513247,87.354,120.73864935493334,0.0
broadband,upload,13,False,28835,10731,11.538233755896197,4.979851815150568,1.1367252084798996,20.263543834908855,88.512,122.43630545341017,0.0
broadband,upload,14,False,27454,9127,11.348213598922795,4.797439487522782,1.0934135184185005,19.267516141838026,88.115,121.37023810738883,0.0
broadband,upload,15,False,26982,11605,11.447872046786141,5.02893143784132,1.188400119127408,19.775746999509202,87.15450000000001,119.60555183152907,0.0
broadband,upload,16,False,24887,9727,11.430692541096663,4.967172478924354,1.1600108032028733,19.379169989856916,87.75550000000001,121.46359446096957,0.0
broadband,upload,17,False,21966,9217,10.63374162444985,4.655218680070572,1.1156911176072843,14.54630380664096,88.07,121.84044751104439,0.0
broadband,upload,18,False,25384,8951,10.19308498613633,4.260122330034376,0.9348893964789735,13.098844464473272,89.112,126.27682137085647,0.0
broadband,upload,19,False,30784,10540,9.575811393765552,3.5612148339496073,0.6949402260397153,12.404023575466159,90.9375,131.17276588204683,0.0
broadband,upload,20,False,37607,12206,8.943538922936497,2.767287540212288,0.4455608036398321,11.503783993807446,92.657,137.3892186327469,0.0
broadband,upload,21,False,37957,13266,8.64759243935913,2.77149745459418,0.4385616253312715,11.088737904739093,92.7285,137.5666128190255,0.0
broadband,upload,22,False,29934,9974,9.090202689677414,3.152194540306557,0.5806374327549213,11.183914809764763,89.6995,131.70995229658348,0.0
broadband,upload,23,False,20234,8355,10.091704178148234,4.408191018473683,1.04987044549395,12.356812839493381,86.747,125.59929125253439,0.0
broadband,upload,0,True,6017,2662,10.618729668892318,5.316823318692524,1.2906856070951216,13.20977496543146,85.852,124.35223761223813,0.0
broadband,upload,1,True,4253,1777,11.050129581162565,6.307181591612195,1.6800590051847786,13.706804263829596,82.4735,117.15132352941175,0.0
broadband,upload,2,True,2808,1263,11.420907964090143,7.153060122354793,2.3418239716508804,13.994942876105982,81.5875,116.65819529579473,0.0
broadband,upload,3,True,2199,929,11.046460205309373,7.013175033380765,2.141694045392468,14.402832231345554,80.494,113.64593997271487,0.0
broadband,upload,4,True,1990,791,11.672871202728164,7.753838008640044,2.63352862337946,14.399053240909032,79.76650000000001,107.31323969849245,0.0
broadband,upload,5,True,2041,766,11.672678327860066,7.097750567847531,2.6775031089738848,14.36121809386973,82.212,114.38173983341498,0.0
broadband,upload,6,True,2972,1429,11.53005512471065,7.105254939247568,2.637038266438991,15.116684481675827,83.426,116.43316016150737,0.0
broadband,upload,7,True,5398,2462,11.653261672500067,6.653032012540006,2.0719950418445316,15.879092436193607,85.379,115.32059959236605,0.0
broadband,upload,8,True,7930,3652,11.648582562144053,6.087011041434498,1.701680070824017,16.953240512158995,85.5995,115.70461175580225,0.0
broadband,upload,9,True,10521,5225,11.32806742201105,6.048761718413306,1.7399734843553096,16.918474901536953,85.7045,118.71315265360465,0.0
broadband,upload,10,True,12181,5768,11.283938834798837,5.865224819464937,1.5844958303904453,15.74543160803618,86.39699999999999,118.5140704074926,0.0
broadband,upload,11,True,12108,4576,10.969220951114316,5.567075951007641,1.4474307177113737,15.113386992374043,86.436,118.60015770757528,0.0
broadband,upload,12,True,9929,5167,10.71709028774662,4.568522711012465,1.0681950637624893,14.964625027026287,88.189,124.2014658735759,0.0
broadband,upload,13,True,9715,6526,10.076448511963392,4.216210835514366,0.9251595827650909,14.393618734944882,89.065,128.60164808900797,0.0
broadband,upload,14,True,9438,5883,10.304811813800825,4.241177750432207,0.8951408343640372,14.676335021241256,88.818,126.59626092027136,0.0
broadband,upload,15,True,9114,4801,10.447979679661774,4.441334511258792,0.9849830622313305,15.432017680098172,88.201,125.03215347458554,0.0
broadband,upload,16,True,8200,5415,10.279614384422022,4.251002211616375,1.0011524885909986,14.443315073409343,88.102,125.24201464307507,0.0
broadband,upload,17,True,8135,4635,10.381325369638226,4.509469425631618,1.0280044884294033,13.535960774790697,88.5925,127.50900270536152,0.0
broadband,upload,18,True,9185,4467,10.072994391161933,4.232483353824907,0.9253063431138391,13.312874433265502,89.0085,127.6962976034859,0.0
broadband,upload,19,True,11711,5672,9.191308817382366,3.1603412360598577,0.5297628767865891,11.684637649935611,91.626,135.00373461538464,0.0
broadband,upload,20,True,14378,7914,8.580470981965519,2.656370478041074,0.4112034685965624,12.125958111841198,92.8395,138.32836654135338,0.0
broadband,upload,21,True,14563,6441,8.483833815466733,2.606425494957215,0.4186275902875692,11.135836093616787,93.22649999999999,140.17685318768895,0.0
broadband,upload,22,True,11689,6284,8.761092176448502,3.073776067203079,0.5023263863799124,11.189265276495004,90.763,135.78942729919504,0.0
broadband,upload,23,True,7977,4145,9.267596479274207,3.6384836314876474,0.909528332574387,11.731813188610717,86.7635,127.9103233007274,0.0
cellular,download,0,False,3048,1626,17.19242941339367,5.253595986331222,1.0479894451982847,28.006273803228414,95.443,119.14409356533157,0.029266162082820676
cellular,download,1,False,2104,1384,19.753819519444185,5.4212827996524435,1.1058165623937815,29.95829547131335,95.066,118.99639705183075,0.027059659183345564
cellular,download,2,False,1485,1162,18.227146252567046,5.615629166990848,1.0719039104266548,28.95246255594356,95.7645,121.78706873315363,0.032832895227788206
cellular,download,3,False,996,775,23.48840226284685,7.772090765510801,1.7746286137230922,33.23274752387596,97.1435,122.57807530120482,0.023674064819555387
