network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,upload,2,True,364050,153011,6.991828640561868,1.6963414594509447,0.08300100004868752,15.230736876078655,19.95979316923628,35.17184635029372,0.0
broadband,upload,3,True,277537,123325,7.259087866374426,1.8489431540608252,0.08598853489599585,15.787711128771855,20.183334851213665,35.00556989766846,0.0
broadband,upload,4,True,286429,138772,7.436236785628178,1.965079745179483,0.09459877939455329,15.795230082998629,20.601957041084916,35.807127202851035,0.0
broadband,upload,5,True,397598,175033,7.375277225701806,1.942841006774117,0.08878363979296308,15.736360617073272,20.805675913067706,36.09558766646431,0.0
broadband,upload,6,True,517939,243681,6.890458804835387,1.6888215980812205,0.08465678956907009,14.8322879485509,21.68020288619127,37.991605273887686,0.0
broadband,upload,7,True,753358,280822,6.946316628830642,1.6319309406193718,0.08370771826030202,15.586078270569272,21.726158038611214,38.504286999060746,0.0
broadband,upload,8,True,1025674,350134,6.8172327663881065,1.474712603981533,0.08249755170322158,15.534926527067698,21.531917036388087,38.901464724794536,0.0
broadband,upload,9,True,1271179,417514,6.933717592223657,1.5178455939818951,0.08250913229882528,15.80985279127632,21.35992153621748,38.455562364455226,0.0
broadband,upload,10,True,1454732,459907,6.963561306675471,1.5154738966872447,0.08266374222377841,15.725744068936324,21.297699941558278,38.56822326888473,0.0
broadband,upload,11,True,1508964,502724,6.950919989122428,1.4966159566434876,0.0824867733332798,15.611766449396496,21.391549456769546,39.01696753164459,0.0
broadband,upload,12,True,1441109,471275,6.790981783028503,1.4537972002632296,0.08250826206157155,15.246501490687749,21.704549325718787,39.31080578946349,0.0
broadband,upload,13,True,1438762,557725,6.782846299629528,1.4128050637712593,0.0817016371096469,15.356511408309297,21.426635148966838,39.103622276270045,0.0
broadband,upload,14,True,1421818,444372,6.85925489998457,1.4458218309683322,0.08193471102405457,15.449368949302622,21.254297103012387,38.68106334818046,0.0
broadband,upload,15,True,1365070,593632,6.938788749611193,1.509532767258104,0.08205166985474904,15.432711190391638,21.192392885602803,38.21620997671476,0.0
broadband,upload,16,True,1371395,463346,6.858694907883564,1.5090333707079504,0.08221804876446706,15.279071209499982,21.219391267182637,38.198914826707906,0.0
broadband,upload,17,True,1433754,420803,6.530678977087019,1.403374697386779,0.08172259719622062,14.481940031664026,21.661847932532158,39.25591028762772,0.0
broadband,upload,18,True,1590308,428249,5.994825216678765,1.2075528123190615,0.08091447939183513,13.532928739936517,22.354221790737014,41.29870183754737,0.0
broadband,upload,19,True,1774796,525959,5.397011795853171,0.994579302364039,0.07867919199212917,12.76344053912529,23.17025423592388,43.71178966694954,0.0
broadband,upload,20,True,1879818,604933,5.082259763175745,0.8933145163413334,0.07757015937337035,12.32415045826557,23.80580426756524,45.14403050376625,0.0
broadband,upload,21,True,1725676,562204,5.22787215828776,0.9357666415546857,0.07724571690751064,12.396933081649811,23.532235202628602,44.15542172876861,0.0
broadband,upload,22,True,1407330,487094,5.6064629369072145,1.0459420263405235,0.07824559577794453,12.783419024795196,22.59858930535583,41.78515718990729,0.0
broadband,upload,23,True,1049018,363613,5.943332670288125,1.1520273957824267,0.07995837380917714,13.121262540178558,21.693917733551515,39.5783051629974,0.0
cellular,download,0,False,1071369,373337,17.50573438831299,7.827280380681975,2.948031597768062,26.290178059868214,25.98584302533611,37.22825221213746,0.025113045411400352
cellular,download,1,False,711091,236890,20.76249974735076,9.553833897858562,3.7406030769541285,29.690125147530104,25.852517047801705,37.36177684110464,0.02024305263502277
cellular,download,2,False,468355,179666,23.211721763066112,10.851884112347962,4.388069352053943,32.36661298644479,25.773381314730152,36.9916040928667,0.0174276014474864
cellular,download,3,False,366291,166640,23.648155959240114,10.816558637086718,4.29150919308141,32.991453249424985,26.298241916782004,37.645312667403964,0.01737183162516646
cellular,download,4,False,395557,180598,22.13884808874489,9.855534526318005,3.755368584083834,31.790934005127955,26.915599201205925,38.535075438161655,0.019909021251421886
cellular,download,5,False,584550,233295,21.516089771008556,10.083048421872332,4.099589266585062,30.743468848673196,25.906086426507944,36.388201240709876,0.0199658048408649
cellular,download,6,False,856351,299368,18.704792796352493,8.691849632801311,3.522949720071007,27.569449844982394,25.36942951045811,35.739416018321265,0.022354451534961815
cellular,download,7,False,1289575,331709,16.137963550953415,7.247321348672914,2.816378730669747,24.61934067301765,25.192564374722668,35.72187527211443,0.02634309039652027
cellular,download,8,False,1623524,426976,14.630841921312106,6.4780941069642815,2.4125256994095303,22.99759010746322,25.16839145761442,36.222202398325734,0.029275945578088373
cellular,download,9,False,1852101,411549,13.626628327732329,5.914989086335126,2.1130473370871026,21.8907682916496,25.279895823837673,36.63875447393818,0.03237350728291923
cellular,download,10,False,1915429,470774,12.551913802108675,5.325447865584478,1.7971353878662728,20.769108219578722,25.60846311588702,37.01811922907823,0.03609104543665682
cellular,download,11,False,1869551,467930,11.954165212011665,4.9416165669883725,1.6011114870712317,20.143936914197248,26.016465944791292,37.80846530377517,0.039620097488082345
cellular,download,12,False,1871211,366690,11.1942071836414,4.503853008618269,1.399794585993482,19.477769225909533,26.4172823884489,38.173118560398265,0.0426944041841761
cellular,download,13,False,1940295,518782,11.900270524921629,4.963621141888581,1.619716535760061,20.0614691522082,26.14696678808474,37.68199756858184,0.0399032779303228
cellular,download,14,False,1877488,419039,12.179780015539102,5.15100720248321,1.7372678487689532,20.273316854371167,26.063695789548166,37.49756913662165,0.03912900290682804
cellular,download,15,False,1789349,359708,12.703022997275836,5.507192312936537,1.9071887661495162,20.805490279708366,25.872701607504204,37.13563700131208,0.03674833411051278
cellular,download,16,False,1816503,377408,12.501160765970763,5.440617990427605,1.90652180550852,20.581470620021086,25.800895434854144,37.14486251078399,0.0366680147703601
cellular,download,17,False,1944037,380236,11.364559670084384,4.733830864093446,1.5619982285346443,19.473338475560137,26.466429746268336,38.234714903724615,0.040824041952149254
cellular,download,18,False,2284386,425105,9.987044199431356,3.890974179915965,1.2056551925834929,17.933673276514615,27.521667947958566,40.33603276793683,0.047409503960586685
cellular,download,19,False,2814043,560342,8.660295028465102,3.1885777044315193,0.9463274307490976,16.588270780326088,27.985871954394955,41.53710331072147,0.053478958055636835
cellular,download,20,False,3064511,563091,8.058561374356414,2.844488595042821,0.8235294151710166,16.00659773355639,28.809444432952105,42.81687072133761,0.0573162445018672
