province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
AnGiang,2023-Q2,2023,2,29.70866465730633,25.09358869760303,107.76793415007658,1306,12,True,,,,,
BàRịa-VũngTàu,2023-Q2,2023,2,36.608234462762695,29.70050147582726,119.86294560000002,1875,7,True,,,,,
BìnhDương,2023-Q2,2023,2,34.44189897295157,25.08420188302191,120.80664007092196,1128,9,True,,,,,
BìnhPhước,2023-Q2,2023,2,34.0841730072785,28.01853925088969,131.6413381294964,556,7,True,,,,,
BìnhThuận,2023-Q2,2023,2,35.635656473778155,32.21089727774543,122.76831379310346,290,2,True,,,,,
BìnhĐịnh,2023-Q2,2023,2,30.882091227740244,28.556584904725447,144.44418694765466,1471,11,True,,,,,
BạcLiêu,2023-Q2,2023,2,25.625895285359796,24.748769188282928,144.15714122137405,262,1,True,,,,,
BắcGiang,2023-Q2,2023,2,24.448044043928878,22.715707328160608,167.09503717899574,2609,4,True,,,,,
BắcNinh,2023-Q2,2023,2,25.14588416349389,26.19347357379289,164.60052681202123,1697,5,True,,,,,
BếnTre,2023-Q2,2023,2,33.54548170099322,28.132290018720703,125.05267484662578,978,5,True,,,,,
CaoBằng,2023-Q2,2023,2,18.85201944272228,20.44773424824472,206.1285368852459,244,3,True,,,,,
CàMau,2023-Q2,2023,2,31.13116757714098,26.78148771497171,134.3807716262976,578,1,True,,,,,
CầnThơ,2023-Q2,2023,2,36.06179569132465,29.896608382399616,121.30581791143425,3027,5,True,,,,,
GiaLai,2023-Q2,2023,2,23.273504168910588,23.72897608887017,175.35603006789523,1031,3,True,,,,,
HoàBình,2023-Q2,2023,2,19.47508188366681,18.14692165873504,194.6355873605948,538,3,True,,,,,
HàGiang,2023-Q2,2023,2,29.907087341809596,29.56677296863289,222.37102857142852,140,1,True,,,,,
HàNam,2023-Q2,2023,2,20.627556129288656,21.29453080858065,190.0684995744681,1175,5,True,,,,,
HàNội,2023-Q2,2023,2,31.37821860673433,25.471921752385345,156.94487775728135,38496,26,True,,,,,
HàTĩnh,2023-Q2,2023,2,23.342897236010828,22.84102295108041,189.19871746031748,630,5,True,,,,,
HưngYên,2023-Q2,2023,2,26.90219284519324,23.767912526667537,155.62145654834765,817,7,True,,,,,
HảiDương,2023-Q2,2023,2,25.617528229256354,24.841905935991463,168.9189409027455,2150,6,True,,,,,
HảiPhòng,2023-Q2,2023,2,25.17475922136941,25.30117876922724,192.81294664744055,2774,5,True,,,,,
HậuGiang,2023-Q2,2023,2,34.1398006874158,28.282128024619585,101.2854332425068,367,5,True,,,,,
HồChíMinh,2023-Q2,2023,2,39.21026303974836,31.468692786490244,114.21153331217612,47272,30,True,,,,,
KhánhHòa,2023-Q2,2023,2,32.740046116191,29.083887551853824,153.47360511182112,1565,5,True,,,,,
KiênGiang,2023-Q2,2023,2,30.70421665722993,23.037206702115657,136.2738733572282,837,6,True,,,,,
KonTum,2023-Q2,2023,2,30.120252887499355,20.92301137734741,172.81788405797104,207,1,True,,,,,
LongAn,2023-Q2,2023,2,32.66472942442261,29.442176502848085,117.78216156462584,588,8,True,,,,,
LàoCai,2023-Q2,2023,2,23.576415172970968,28.88125894835838,191.10962049861496,361,5,True,,,,,
LâmĐồng,2023-Q2,2023,2,34.368436156870125,24.009046554235,138.12458356164382,1095,4,True,,,,,
LạngSơn,2023-Q2,2023,2,28.80438745280703,22.10054624382911,139.0913831775701,107,5,True,,,,,
NamĐịnh,2023-Q2,2023,2,26.62960832885528,25.72834668163345,163.03434743202416,993,5,True,,,,,
NghệAn,2023-Q2,2023,2,25.173154031813915,17.74411043284356,202.1602997090204,3093,20,True,,,,,
NinhBình,2023-Q2,2023,2,20.835284547808143,23.37275027967143,177.34013763233878,1039,4,True,,,,,
PhúThọ,2023-Q2,2023,2,24.542015045771056,22.628655004887737,170.52047571853322,1009,10,True,,,,,
PhúYên,2023-Q2,2023,2,21.713496310233893,25.623300087347623,183.94619444444444,180,5,True,,,,,
QuảngBình,2023-Q2,2023,2,21.45391623280894,21.451191700951227,177.78265553602813,569,4,True,,,,,
QuảngNam,2023-Q2,2023,2,22.896541931365835,23.88173147994208,179.9524852071006,1690,7,True,,,,,
QuảngNgãi,2023-Q2,2023,2,31.514046555395176,26.3978467090403,173.30787135506003,583,4,True,,,,,
QuảngNinh,2023-Q2,2023,2,21.33290565745065,20.3356459907407,194.2607203608248,776,6,True,,,,,
QuảngTrị,2023-Q2,2023,2,23.806993517730604,24.442542141152646,178.1695360303413,791,7,True,,,,,
SócTrăng,2023-Q2,2023,2,31.34284236740397,28.180161215201444,123.81854887218049,1064,4,True,,,,,
SơnLa,2023-Q2,2023,2,18.65424680037849,18.306248202371396,219.5814900849858,353,3,True,,,,,
ThanhHóa,2023-Q2,2023,2,21.991707706406824,21.689866308321204,191.84557478202552,1492,10,True,,,,,
TháiBình,2023-Q2,2023,2,24.48470654745465,22.92743265326999,174.59709128205128,975,7,True,,,,,
TháiNguyên,2023-Q2,2023,2,26.89774050742521,22.27768019771013,177.85382663551405,2140,2,True,,,,,
ThừaThiênHuế,2023-Q2,2023,2,27.933459004570167,25.814531767910108,159.0361504890896,9306,3,True,,,,,
TiềnGiang,2023-Q2,2023,2,35.69939158501243,31.2727619265688,111.50803147699756,413,9,True,,,,,
TràVinh,2023-Q2,2023,2,33.44638536564997,27.12819570058705,123.04694254445964,731,4,True,,,,,
TuyênQuang,2023-Q2,2023,2,26.855962321779074,24.73860753952805,152.35651742627346,373,4,True,,,,,
TâyNinh,2023-Q2,2023,2,31.506007137655565,26.808197524134428,124.07408502024292,989,5,True,,,,,
VĩnhLong,2023-Q2,2023,2,41.2768843470696,32.46397408840397,110.54162556053812,446,5,True,,,,,
VĩnhPhúc,2023-Q2,2023,2,19.07706608265096,20.49498822934797,191.69746686746987,996,8,True,,,,,
YênBái,2023-Q2,2023,2,24.35936299530814,19.55192313052802,193.494114967462,461,2,True,,,,,
ĐiệnBiên,2023-Q2,2023,2,19.20657007791484,20.45054909200441,179.91841121495324,107,3,True,,,,,
ĐàNẵng,2023-Q2,2023,2,35.144315071959454,28.6410721668606,150.79420718396509,5041,4,True,,,,,
ĐắkLắk,2023-Q2,2023,2,23.34664199517213,23.53086780694005,173.27459646302245,1244,12,True,,,,,
ĐắkNông,2023-Q2,2023,2,25.359150063267013,21.89467072718662,147.13819844357977,257,5,True,,,,,
ĐồngNai,2023-Q2,2023,2,36.30901240800747,31.156975820704652,106.67243994280264,4196,13,True,,,,,
ĐồngTháp,2023-Q2,2023,2,30.167768650752723,26.982984101883964,118.02869871794871,624,8,True,,,,,
AnGiang,2023-Q3,2023,3,24.37398499685016,25.98039803180315,116.6108412242946,2091,8,True,,,,,
BàRịa-VũngTàu,2023-Q3,2023,3,30.360172202745016,27.8289156127456,93.36715318416525,2906,4,True,,,,,
BìnhDương,2023-Q3,2023,3,26.890255221299807,26.66453980091229,114.60020447284349,1565,8,True,,,,,
BìnhPhước,2023-Q3,2023,3,19.457838245816397,18.99134155357348,127.45496672504376,1142,5,True,,,,,
BìnhĐịnh,2023-Q3,2023,3,19.366786012877643,14.171577596570348,113.69993228926762,2172,9,True,,,,,
BạcLiêu,2023-Q3,2023,3,19.791910454605823,23.289562252077378,127.16081273408238,801,1,True,,,,,
BắcGiang,2023-Q3,2023,3,22.243876489090237,22.54720036503374,135.65412463126845,2712,5,True,,,,,
BắcNinh,2023-Q3,2023,3,23.284550161693968,21.20594492443386,125.35321964285716,1120,5,True,,,,,
BếnTre,2023-Q3,2023,3,22.745200941582937,25.332820736676283,92.52930805134189,1715,5,True,,,,,
CaoBằng,2023-Q3,2023,3,16.474089575582454,16.231877509339476,152.4675153583618,293,2,True,,,,,
CàMau,2023-Q3,2023,3,22.45333938196709,26.627158233180797,99.01590276356193,977,2,True,,,,,
CầnThơ,2023-Q3,2023,3,27.555242615491224,25.81653791312824,98.8556199086032,5034,8,True,,,,,
GiaLai,2023-Q3,2023,3,21.24602432308854,21.868297421562417,143.0239182481752,2056,4,True,,,,,
HoàBình,2023-Q3,2023,3,21.60958999872616,22.21516847324143,133.6230776545167,631,3,True,,,,,
HàGiang,2023-Q3,2023,3,21.72036126169597,20.193527792202744,169.33940669856463,209,2,True,,,,,
HàNam,2023-Q3,2023,3,20.25477444195415,21.900105211237324,151.59279214559385,1044,7,True,,,,,
HàNội,2023-Q3,2023,3,29.276420026822606,25.610050934474657,123.61597073927588,45773,24,True,,,,,
HàTĩnh,2023-Q3,2023,3,19.90318565323577,21.272157106623684,159.19075791139238,632,5,True,,,,,
HưngYên,2023-Q3,2023,3,24.093931119554405,23.286333533526143,146.51353488372095,1591,4,True,,,,,
