network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,download,3,True,902,455,20.806488814923622,8.673475245802772,2.2547038426788633,30.23718247224611,51.949,79.70256651884701,0.0842647562434951
broadband,download,4,True,875,484,19.56959896905526,8.070816042554414,1.7264810382846627,26.03797243564561,50.614,80.21634742857144,0.08955388217805715
broadband,download,5,True,963,580,21.886599658795937,8.964416743542913,2.2683453778569445,29.50567200646712,45.357,70.27213395638627,0.07840485361343744
broadband,download,6,True,1457,855,21.623383898918497,9.061777766755812,2.441694934216997,28.946670880678784,47.662,71.5757151681537,0.07559316232361468
broadband,download,7,True,2412,1390,18.239764100801075,8.026504406612723,2.616222041205547,29.994826441051956,46.973,74.52854519071307,0.09019543617390297
broadband,download,8,True,3078,1725,19.456591465852437,7.498471813920345,1.9753859095516122,29.65822001540064,47.1655,75.25720513654096,0.08579317848794624
broadband,download,9,True,3922,2187,19.527312900728106,7.57260814294584,2.0087728703100067,30.597902578816157,48.929,75.90342259627643,0.08688887352400312
broadband,download,10,True,4698,2101,19.749314061233065,7.776282820494154,2.2472515615282367,30.94410775151744,50.492,77.31181562699595,0.0902554873113585
broadband,download,11,True,4822,2046,19.295234674092605,7.670115411836004,1.950585246226151,28.459540686600118,50.0,80.63025637834477,0.09321533420315355
broadband,download,12,True,5100,2024,19.80066169261344,7.801028694537886,2.1442163785511563,30.088032757156018,45.911500000000004,74.65273999999997,0.09192133186782672
broadband,download,13,True,4784,2349,17.78792835144566,7.381084315529454,2.000803762446381,28.335507975552414,47.847,76.65849905916787,0.0919018802064986
broadband,download,14,True,5064,2749,16.737363235126665,7.352221977081876,2.064535449966221,27.7541544928803,52.292,86.54196997234295,0.09299251809118247
broadband,download,15,True,4141,2120,18.818290161099263,7.061909521506558,2.1082564568644466,28.604857231119766,48.0135,76.08148525857894,0.09011496255364307
broadband,download,16,True,4154,2222,18.935940200241454,6.85351988230309,1.7103773057949572,28.08646770562361,48.980000000000004,76.03031295137224,0.08984362911248323
broadband,download,17,True,3920,1609,16.58161660247283,6.31700561907378,1.453600530210804,25.41712326778927,48.363,75.68570283380141,0.09003806966351241
broadband,download,18,True,3769,1905,17.01145471190249,5.944538658863507,1.568497340107153,25.447392315612394,49.364,76.90106397663922,0.08436600859296982
broadband,download,19,True,3819,1774,16.110220127881533,5.468570067895435,1.3831560115437262,24.20625632678998,51.737,77.72346687614557,0.0834123546026136
broadband,download,20,True,4015,1984,14.876965049297064,4.951996829479951,1.267900528991702,23.740419615309396,51.918,79.97887422166875,0.09274310030573762
broadband,download,21,True,4112,2506,15.05678188610386,4.764784059305303,1.0795310045985498,22.798462103755934,51.271,82.33630000000001,0.08715679026490458
broadband,download,22,True,3623,2293,15.028194432165058,4.958868294010671,1.01768612166368,24.116396276166647,49.2915,79.29882606294862,0.0888438603584736
broadband,download,23,True,2799,1604,17.21627071010784,6.4309840811637695,1.4122238601552877,26.2843410111243,47.115,78.4423296388988,0.08502055556538944
broadband,upload,0,False,3689,2189,15.664817809506248,5.462949139108688,1.3457778909471347,23.06626040167336,49.317,75.01516675704993,0.0
broadband,upload,1,False,2491,1392,15.092683776521893,5.295306519066662,1.2981386686663339,22.0008611725326,50.973,75.38139518072286,0.0
broadband,upload,2,False,1910,1147,13.422956356711127,4.3273314933398535,1.006501527118074,19.560779436154522,50.037,75.68282146596857,0.0
broadband,upload,3,False,1463,777,14.349707506322789,5.042012995513687,1.0548381918032534,21.33377813598006,50.338,75.76782023239913,0.0
broadband,upload,4,False,1400,1073,15.149622021779454,5.300805242403913,1.6386543417856014,22.40796934051778,49.4915,74.05373499999999,0.0
broadband,upload,5,False,1562,979,14.111903606914597,5.787094306067176,1.8723062273792734,20.740251787242023,48.078500000000005,74.84086491677337,0.0
broadband,upload,6,False,2454,1840,16.115587613267675,5.461346234886521,1.4285884580447086,22.265441653461973,50.97,78.93654953118624,0.0
broadband,upload,7,False,4539,2350,15.40484376332797,5.523723977093917,1.8063409392327725,24.277772429439132,50.6605,78.46688629352143,0.0
broadband,upload,8,False,5885,3075,14.657021913690214,4.855105439344764,1.5087503432336526,24.075792504594546,51.304,78.48563120326311,0.0
broadband,upload,9,False,8120,4664,14.808842937829393,5.013201513667739,1.483589664522264,24.58257211988373,52.5025,84.13462694108942,0.0
broadband,upload,10,False,9045,3815,15.020487294461585,5.204964944112179,1.5241647505452018,25.344425499477275,52.352,84.01336699480147,0.0
broadband,upload,11,False,9608,5404,15.301526438140046,5.238457141261097,1.4004194150702964,24.718753993632077,50.843,83.05603028726067,0.0
broadband,upload,12,False,10457,5165,18.09757141457151,6.237065009592733,1.7325617461558034,27.847939724052665,48.895,78.51068946059678,0.0
broadband,upload,13,False,9837,3871,15.612201555544134,5.403554272564895,1.6302049963411953,26.126375225318583,50.593500000000006,80.10956516876777,0.0
broadband,upload,14,False,10190,4101,15.896689527691565,5.371698667619068,1.6672229051851248,26.55415780965043,50.3635,79.41677694875321,0.0
broadband,upload,15,False,9218,3719,15.714519652959087,5.238427360243838,1.5537406077709064,25.17110935295907,51.2,80.17410666232638,0.0
broadband,upload,16,False,8788,4150,15.250325283333265,5.152566124187061,1.3934697024633622,24.812399300374985,51.218,79.73891474103587,0.0
broadband,upload,17,False,7085,4633,14.016201122960798,4.668429674448873,1.085217771185253,22.342948264363617,51.884,78.16435503459971,0.0
broadband,upload,18,False,7151,3817,14.471523188873292,4.823366828687614,1.1445539017955766,23.256436177250396,50.034,75.28855667506294,0.0
broadband,upload,19,False,7704,3347,14.006434358537536,4.821157474343935,1.1135221873612715,21.568228714310468,50.681,77.92237787300351,0.0
broadband,upload,20,False,8550,4827,13.34101513786238,3.841804044740922,0.7624201100062103,20.559893049203495,53.872,83.76513367669438,0.0
broadband,upload,21,False,8772,4538,12.83930513462251,3.8265036577440883,0.6757618950459802,20.37531338359088,53.329,85.29774253135689,0.0
broadband,upload,22,False,7169,4369,13.502986069077528,3.8489253387500137,0.737319065422924,21.495298850639397,52.0145,82.55391375941956,0.0
broadband,upload,23,False,5505,2862,13.415025406861773,4.567895673281671,0.9294229651694284,20.68122301827311,50.203500000000005,76.21940548891308,0.0
broadband,upload,0,True,1749,881,13.677392903299872,4.922264283616525,1.110990988126291,21.26506929016945,49.664,78.80307890222979,0.0
broadband,upload,1,True,1334,1046,12.616909680586556,5.276416350276293,1.473998537809347,20.308786954567456,50.199,77.56886196549138,0.0
broadband,upload,2,True,944,408,13.798106700781817,6.086475037021619,1.6735261660461451,19.563654964208958,50.447,78.2465599151644,0.0
broadband,upload,3,True,736,311,15.278593193874968,6.56912840944765,1.7876257130286852,21.8202038101608,52.363,81.64882472826083,0.0
broadband,upload,4,True,721,474,13.794423041885883,5.7383871414131065,1.8974560817202597,20.03448118861702,52.232,82.99322607489599,0.0
