province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Phangnga,2023-Q1,2023,1,39.85856950159184,36.19287343818114,103.864710723192,2807.0,5.0,True,Southern,2,266000,194282,49,20019.43,640221.36
Phatthalung,2023-Q1,2023,1,69.26779747474649,63.59461342713084,73.06369237749546,3306.0,4.0,False,Southern,3,519000,81529,135,8401.01,268664.14
Phayao,2023-Q1,2023,1,55.714045920676476,42.57341069711266,177.73250117004676,2564.0,6.0,True,Northern,3,455000,96550,74,9948.82,318163.15
Phetchabun,2023-Q1,2023,1,66.22071716092961,53.75320511010635,146.9672687609075,2292.0,9.0,True,Northern,3,961000,88485,75,9117.77,291586.39
Phetchaburi,2023-Q1,2023,1,89.27775454792969,57.35111396097291,94.45033820274459,2259.0,10.0,True,Western,3,484100,144370,76,14876.34,475745.35
Phichit,2023-Q1,2023,1,63.345387279129795,49.06854866575394,169.35493683187562,2058.0,8.0,True,Northern,3,517000,93950,120,9680.9,309595.31
Phitsanulok,2023-Q1,2023,1,62.135470568367914,46.16361162382161,158.1482448729185,17115.0,7.0,True,Northern,3,839000,113013,78,11645.22,372414.0
Phra Nakhon Si Ayutthaya,2023-Q1,2023,1,85.96652929505069,62.154459937739055,117.96358449623061,43641.0,24.0,True,Central,1,823000,468579,323,48283.86,1544117.75
Phrae,2023-Q1,2023,1,60.38997261185561,39.63450532959654,132.062645054425,2113.0,5.0,True,Northern,3,422000,82755,65,8527.34,272704.21
Phuket,2023-Q1,2023,1,81.4899040676179,54.121146232014105,90.19250062393647,44075.0,10.0,True,Southern,1,430000,165343,786,17037.46,544858.1
Prachin Buri,2023-Q1,2023,1,80.48377330845194,63.700559313124444,99.35126081126384,2983.0,12.0,True,Eastern,1,501000,490499,100,50542.56,1616351.17
