province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Sing Buri,2023-Q1,2023,1,74.34282934495589,50.87325097104389,110.15973357664232,1370,7,True,Central,3,200000,469345.84,245
Songkhla,2023-Q1,2023,1,80.29856955621086,59.087904394215656,108.37694530689052,40409,17,True,Southern,2,1431000,478226.73,185
Sukhothai,2023-Q1,2023,1,59.44522527517652,48.452075748331936,158.52397423580786,2290,11,True,Northern,3,573000,264185.8,86
Suphan Buri,2023-Q1,2023,1,73.62815758270955,51.930007969864526,102.73094305148038,7503,11,True,Western,3,822000,355209.13,152
Surat Thani,2023-Q1,2023,1,72.84440191600531,54.32049029041464,117.77999137081709,29443,15,True,Southern,2,1077000,510230.87,81
Surin,2023-Q1,2023,1,59.62650477190078,41.47471309558355,132.07732833557955,5940,16,True,Northeastern,4,1360000,269145.26,153
Tak,2023-Q1,2023,1,67.74537823252183,54.09736514981217,163.3429725174057,2732,6,True,Northern,3,699000,378803.63,40
Trang,2023-Q1,2023,1,68.31590036484768,55.10731083594698,97.06781482792184,11311,8,True,Southern,3,635000,361351.61,134
Trat,2023-Q1,2023,1,61.47456615696132,47.94730728284079,104.68930890642612,887,4,True,Eastern,2,227000,527333.58,77
Ubon Ratchathani,2023-Q1,2023,1,78.97684451888212,46.881770597845296,134.59612407211026,2829,9,True,Northeastern,4,1868000,257941.17,119
Udon Thani,2023-Q1,2023,1,53.99175835073866,40.3707034927241,156.95866510218394,27069,15,True,Northeastern,4,1552000,299274.37,140
Uthai Thani,2023-Q1,2023,1,61.65227981003673,49.99167207152104,152.74187192118225,406,3,True,Northern,3,320000,334936.33,48
Uttaradit,2023-Q1,2023,1,63.505687383835976,47.690389666490894,159.53680769230766,1430,5,True,Northern,3,436000,341286.41,55
Yala,2023-Q1,2023,1,83.64995304964371,58.38513096944044,102.46030271643542,5122,3,True,Southern,4,553000,347501.38,124
Yasothon,2023-Q1,2023,1,55.43073852091987,36.917728759211,181.73844383968333,2023,4,True,Northeastern,4,525000,231749.97,127
Amnat Charoen,2023-Q2,2023,2,45.26488296325456,32.95604636157069,152.051095952024,668,8,True,Northeastern,4,372000,253897.82,113
Ang Thong,2023-Q2,2023,2,55.74996943965863,42.0580720133448,131.80446201966038,2242,8,True,Central,3,269000,468881.2,283
Bangkok Metropolis,2023-Q2,2023,2,81.16509529135469,56.23077427032653,102.01015004870072,539240,54,True,Bangkok & Vicinity,1,5456000,1957179.52,3488
Bueng Kan,2023-Q2,2023,2,71.34529879549906,51.92522960224044,165.11877848101267,316,5,True,Northeastern,4,419000,264149.56,105
Buri Ram,2023-Q2,2023,2,46.51971864731659,42.47450920518836,116.61264221969824,6163,16,True,Northeastern,4,1566000,265879.6,155
Chachoengsao,2023-Q2,2023,2,101.81799221248342,68.82773681281634,112.5819098230088,11304,8,True,Eastern,2,733000,1319396.7,142
Chai Nat,2023-Q2,2023,2,50.32674980680351,40.8989215025734,134.65619444444445,360,4,True,Central,3,314000,447066.18,131
Chaiyaphum,2023-Q2,2023,2,69.09214020137762,44.99478051286688,148.73788614540467,730,12,True,Northeastern,4,1106000,240999.93,88
Chanthaburi,2023-Q2,2023,2,76.18442909607,53.5413362727767,100.52066389290884,2766,11,True,Eastern,2,536000,801807.38,83
Chiang Mai,2023-Q2,2023,2,60.144819803955606,45.29355241184675,162.05408827877193,64986,20,True,Northern,2,1799000,439285.93,79
Chiang Rai,2023-Q2,2023,2,48.81922778561276,38.07397812875064,145.6626844868735,8383,15,True,Northern,3,1298000,297247.75,112
Chon Buri,2023-Q2,2023,2,89.5288561252918,61.02881706194288,111.09298210482024,73727,15,True,Eastern,1,1636000,1726754.27,363
Chumphon,2023-Q2,2023,2,60.38175408180669,54.367674983774535,108.27642528735632,2960,7,True,Southern,2,508000,856298.79,84
Kalasin,2023-Q2,2023,2,69.27163600888602,48.608686631601984,122.68975120841628,3522,10,True,Northeastern,4,962000,255047.88,139
Kamphaeng Phet,2023-Q2,2023,2,71.61335003097834,55.45417076019122,151.28920750426383,3521,9,True,Northern,3,701000,467892.6,82
Kanchanaburi,2023-Q2,2023,2,74.73486347471807,49.93933525229584,98.92346708286036,1763,9,True,Western,3,896000,419708.43,46
Khon Kaen,2023-Q2,2023,2,57.580261096143374,44.13530442682983,176.72058607717048,31115,19,True,Northeastern,3,1772000,410231.09,166
Krabi,2023-Q2,2023,2,63.69290769772906,57.646565560682255,84.00259145850121,2484,6,True,Southern,2,484000,555432.78,91
Lampang,2023-Q2,2023,2,58.76974275805037,41.3588202029732,156.60738522902727,3888,11,True,Northern,3,704000,345197.95,56
Lamphun,2023-Q2,2023,2,74.46938799781074,50.814483751867904,115.3412047177759,1188,5,True,Northern,2,397000,746271.35,89
Loei,2023-Q2,2023,2,77.13637702923344,62.139892855919335,136.73035028748345,2262,7,True,Northeastern,4,632000,346684.14,60
Lop Buri,2023-Q2,2023,2,108.19190291158664,75.50089161178964,110.5157993821864,5831,12,True,Central,3,725000,468881.2,111
Mae Hong Son,2023-Q2,2023,2,84.93313159570498,61.10288866747356,166.70578048780487,123,3,True,Northern,4,288000,216347.64,23
Maha Sarakham,2023-Q2,2023,2,54.24524473093747,44.81888249175392,136.89185733976566,1453,8,True,Northeastern,4,930000,280853.53,165
Mukdahan,2023-Q2,2023,2,51.12885084888108,33.32168077889237,122.28252234993616,783,7,True,Northeastern,4,351000,221455.39,85
Nakhon Nayok,2023-Q2,2023,2,64.39094727505558,48.454675478456906,87.57105816135083,1066,5,True,Eastern,3,260000,381156.48,121
Nakhon Pathom,2023-Q2,2023,2,107.14699534276004,71.6977307472671,111.55482637665366,31230,9,True,Bangkok & Vicinity,2,926000,981679.12,432
Nakhon Phanom,2023-Q2,2023,2,63.52253975807012,44.93616142425253,137.5436496927129,2279,9,True,Northeastern,4,711000,287094.87,125
Nakhon Ratchasima,2023-Q2,2023,2,63.328687927049046,46.95220382495101,160.7844404095387,38616,28,True,Northeastern,3,2620000,415602.46,126
Nakhon Sawan,2023-Q2,2023,2,66.77725994270317,55.76927388305145,164.96940349075976,8773,9,True,Northern,3,1014000,394963.87,106
Nakhon Si Thammarat,2023-Q2,2023,2,65.34110692229478,65.5259118995505,88.45989582637729,2995,15,True,Southern,3,1535000,403656.93,154
Nan,2023-Q2,2023,2,99.5182246974659,68.09085346826275,110.91607822878228,6779,7,True,Northern,4,471000,267688.73,39
