asn,operator,as_name,network_type,quarter,year,quarter_num,avg_d_mbps,avg_u_mbps,med_d_mbps,med_u_mbps,avg_lat_ms,med_lat_ms,total_tests,n_ips_approx,market_share_pct,is_reliable
38891,,Measat Satellite Systems Sdn. Bhd.,broadband,2023-Q1,2023,1,9.935593447020684,1.6161869678157719,8.976567587621929,0.8880368667133364,22.785076923076925,7.8565000000000005,26,14,0.05623080583070202,False
24020,,"University ITM, Shah Alam, Selangor Malaysia",broadband,2023-Q1,2023,1,20.30399729558409,29.536613248259687,6.674043353426129,13.59320796337396,41.59604347826087,33.963,23,11,0.04974263592715948,False
139776,,Petroliam Nasional Berhad,broadband,2023-Q1,2023,1,49.96538970506279,69.43174962026835,19.57269251020088,26.358325156578235,41.81554545454546,41.285,22,4,0.04757991262597863,False
137061,,Flex Ltd.,broadband,2023-Q1,2023,1,34.165484172780666,33.54255300837083,33.57128078844779,34.05192922610957,113.0743,58.1305,20,3,0.04325446602361694,False
24514,,MINISTRY OF HIGHER EDUCATION MALAYSIA,broadband,2023-Q1,2023,1,39.30099224187251,41.933218763463,5.290662750775106,23.90286263312968,67.19495,37.424,20,11,0.04325446602361694,False
133014,,Universiti Teknologi Malaysia,broadband,2023-Q1,2023,1,50.02647005300317,48.2045610613851,40.07426080120906,26.386044264706662,47.72517647058824,19.926,17,5,0.0367662961200744,False
9299,PLDT,Philippine Long Distance Telephone Company,broadband,2023-Q1,2023,1,94.33217634909829,46.107880582995506,84.33939260909364,5.568246182114841,87.68243749999999,97.6485,16,1,0.03460357281889355,False
6453,,TATA COMMUNICATIONS (AMERICA) INC,broadband,2023-Q1,2023,1,224.06532351515585,304.7123546675633,48.830724508731464,94.70070367324473,50.534933333333335,2.315,15,2,0.03244084951771271,False
137510,,JENEXUS HOLDING SDN BHD,broadband,2023-Q1,2023,1,73.86389708758536,46.53532915286471,78.70263987594309,45.02239850710977,54.455357142857146,10.8285,14,3,0.030278126216531857,False
136533,,MyISP Dot Com Sdn Bhd,broadband,2023-Q1,2023,1,4.929585543371951,4.503821914214294,4.5094174471144,3.761177273934072,409.64785714285705,412.2795,14,3,0.030278126216531857,False
135496,,UNIVERSITI KEBANGSAAN MALAYSIA,broadband,2023-Q1,2023,1,15.276628574522517,16.111428896879982,9.085283846138953,6.82233786990967,22.412571428571432,16.1425,14,4,0.030278126216531857,False
