network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,upload,18,True,96567,39013,20.08731986229009,6.139486226948802,1.1978385142770467,39.291102119123735,79.39819641136694,127.35138215088749,0.0
broadband,upload,19,True,93042,56678,19.174248990839867,5.2947535789999085,1.0013808120837526,38.91399412998969,74.15264182086507,124.13036892744637,0.0
broadband,upload,20,True,102007,61817,19.146972574656868,4.7406646530261565,0.730238946796941,41.3933245296162,77.07375087326598,127.040722498455,0.0
broadband,upload,21,True,110087,61688,20.70349903613192,4.97032733739774,0.7724776311574426,45.166945418897846,74.48914247803862,122.91636009305608,0.0
broadband,upload,22,True,102224,67255,21.32950552579248,5.473773376301197,0.9885514709206235,45.81305485692027,76.07889168160223,125.7787030867702,0.0
broadband,upload,23,True,73106,35814,20.86508485100412,5.850127237393883,0.9743170036390755,40.75955185312332,74.73575261763129,127.22950684875289,0.0
cellular,download,0,False,9001,5256,26.396893729862786,9.691872273603762,2.9700455553736886,39.81596612870655,74.45224370504488,120.14171969781124,0.02102643167374209
cellular,download,1,False,5169,3863,31.643411302680104,12.804088841820105,3.588616476217467,44.03649564295514,73.83820453216374,118.56297349071201,0.016407185105077042
cellular,download,2,False,3726,3186,35.31278084416498,13.780096392412624,3.8691050544662504,46.786450487499806,71.68416346901738,114.84116935050994,0.018488343540966297
cellular,download,3,False,2949,2095,31.75209863829339,10.993988249430526,3.5219944008714914,44.65858762444571,72.95357699867078,116.4088680908783,0.020580068059759645
cellular,download,4,False,2998,3116,33.52711423262349,12.393334255610778,3.8253769367556423,45.28802107316993,73.76315279556125,117.86886619953286,0.016476348106797177
cellular,download,5,False,4965,4384,31.950390400573276,11.206192714097426,3.3272120590032306,45.19799889065087,74.35747269736844,116.65560402819739,0.019033577461062563
cellular,download,6,False,10277,7450,28.497070409574146,9.61477691891364,3.0134038411270954,42.574188252077434,77.278123418583,122.77569494988806,0.020598288450799872
cellular,download,7,False,19269,14028,23.5695367025941,7.940343160595294,2.311360388226796,37.56523074266422,76.49151033465087,123.1907346758706,0.022133553816290202
cellular,download,8,False,22218,13971,21.808135076408558,6.774360860938719,1.8349211090986424,35.63595803116453,77.59536986785689,126.08665833558496,0.02332277960161806
cellular,download,9,False,25166,19044,21.015639116444564,6.6094701937718,1.70608608387309,34.491371360604454,77.6571988897005,126.20711623469563,0.023756602886566676
cellular,download,10,False,25337,14365,20.666005212905286,6.520026719070118,1.7418228606001427,33.986104543356696,78.10546684689065,125.17632425498324,0.024833190845106944
cellular,download,11,False,24746,17348,19.180255876127724,5.782877871501005,1.4181648018826243,32.026607066312486,77.57651961465469,125.00550179834306,0.026359735140730593
cellular,download,12,False,23957,15799,17.36739275423589,5.374128480177577,1.4605258787390343,30.572622824354248,77.7290090782614,124.53790084749305,0.028613549839314315
cellular,download,13,False,22376,15357,20.684478593569093,6.761939474404454,1.9328937752158755,33.31697567812259,77.10815864578568,123.77727183337795,0.025921554650757427
cellular,download,14,False,23359,16985,20.680682762378044,6.85415181161099,1.9685093047628237,33.826245108633,76.91586538175521,122.90807872768536,0.024901911434193895
cellular,download,15,False,23134,12593,20.573778392586984,6.5998284448226086,1.731997944178198,33.34614074073821,77.3403092539449,123.41695019455246,0.02564096454677062
cellular,download,16,False,22558,16796,20.25704959462951,6.75787837474179,1.8215544651877358,33.64124090100425,78.06662291430237,124.51999578863368,0.02433562384101398
cellular,download,17,False,21364,15994,19.92568208652597,6.287269302293555,1.6852680573054297,33.101625247661794,76.99542017673683,123.55608380542171,0.026181031551684636
cellular,download,18,False,21715,15006,18.017341365561922,5.609500485009789,1.43931090474699,31.94464219484217,78.78113193391681,126.12131225806459,0.027788156731505947
cellular,download,19,False,23050,14777,15.777747762043491,4.555445054971991,1.1321917374581734,28.885976312303818,79.67694961580317,127.45531936309604,0.033152303219518627
cellular,download,20,False,24286,14015,14.364098898738021,4.02193028272464,0.9546278610505812,27.39894749553728,83.30341768230802,129.91284119270196,0.03880345192169323
cellular,download,21,False,24609,14868,14.079878403939658,4.039377995466589,0.9938333222572882,26.73424905621069,83.0780623030235,128.82609404592557,0.03680367319241011
cellular,download,22,False,21211,12706,16.698622182287405,4.781563674354174,1.2682748608641154,28.963255316070402,79.29905278110661,125.70354745626862,0.030138465957303365
cellular,download,23,False,14884,10102,21.29114458264455,6.552684036880928,1.9379887146818302,33.96908416675304,75.94527556246666,122.0848263674237,0.0255402772453532
cellular,download,0,True,4298,3116,24.255333137544767,8.401920104990971,2.3577761537950694,36.767229154929396,71.9000101789974,113.82004536993955,0.019682846619521945
cellular,download,1,True,2666,1822,26.86579618329265,10.175677974259981,2.8297394906356756,39.475505806777186,71.21278969436916,116.26415791447866,0.019237405700810856
cellular,download,2,True,2071,1379,27.591049278067203,9.258980692778247,2.6131935241739166,40.21812649029985,68.01519433593751,109.3970898550725,0.016647141573116538
cellular,download,3,True,1533,704,31.477638838053768,10.858766986325517,3.449774142265716,42.23795427395563,73.3959921875,119.90240639269405,0.017433049312454693
cellular,download,4,True,1390,987,31.738500720972286,12.219051088327596,4.160183916856623,45.09997834109072,69.72757098765432,109.66586474820141,0.017200285483214537
cellular,download,5,True,2166,1473,27.973392657289942,9.470152479775713,2.723798557555327,41.409432337660505,74.64338529411765,121.37841366574332,0.016850081202155833
cellular,download,6,True,4050,3354,30.822917724082252,11.238653488049952,2.9919194811364536,45.74852147311289,73.76151458507378,118.2954740740741,0.01773942660461924
cellular,download,7,True,7175,4762,25.661746684894077,9.329805625319116,2.6715762936886653,39.69352251090671,75.25445563271606,120.7497524738676,0.020736248046931832
cellular,download,8,True,8524,6693,22.3499328093795,7.66201773983282,2.143030626705494,37.03758516172478,76.44719406660411,123.87298051871848,0.022284192168218527
cellular,download,9,True,9726,9320,21.406421226385927,7.5688202613032285,2.1689617128469028,34.76884920115278,76.93912714165786,124.63084104462261,0.02510997984158842
cellular,download,10,True,9686,8730,20.433006264695795,6.691102315001897,1.8409561060804507,34.29861371220081,75.59162207783446,123.19494847702637,0.02466316947929666
cellular,download,11,True,9811,9363,18.59686613029545,5.807288768594414,1.578053096109363,32.084538330861676,75.73280269213437,124.4497214067278,0.024818072237562872
cellular,download,12,True,9058,7260,18.518663282536863,5.740091968041781,1.3921248643355288,32.071099285004685,77.00593147252492,125.05467917862663,0.027703783182989234
cellular,download,13,True,8476,6218,20.486434623692986,6.670876181164505,1.6524080789660884,33.637843804439356,77.40856033720985,125.18868319169027,0.025386566698603376
cellular,download,14,True,8315,5626,21.70985299618724,7.373735620404474,2.109902754931047,34.84593285743204,75.81300422047245,122.47313737519542,0.023809951704711008
