province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Kuala Lumpur,2023-Q4,2023,4,108.8373290322864,43.54136196962229,31.449662503286888,45664,53,True,Central,1,2067500,2352939.2,8508
Malacca,2023-Q4,2023,4,135.8154698272334,58.26931837727889,24.720314475873543,601,24,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2023-Q4,2023,4,138.654620217578,52.04160722867582,21.80485948330183,3175,33,True,Central,2,1240100,940668.16,185
Pahang,2023-Q4,2023,4,142.3995795868268,54.753708202321626,32.4330868263473,334,32,True,East Coast,3,1668200,873358.72,46
Penang,2023-Q4,2023,4,112.53495684850851,56.06938392348257,33.36385191956124,8752,60,True,Northern,2,1800400,1261809.92,1718
Perak,2023-Q4,2023,4,123.30544702973488,47.93471107575764,24.79383149425287,4350,47,True,Northern,3,2569600,725960.64,122
Putrajaya,2023-Q4,2023,4,130.41423390482382,84.89695267525882,32.01654545454546,220,5,True,Central,1,120300,2352939.2,2455
Sabah,2023-Q4,2023,4,60.96634263045564,29.88216107617478,88.86053968253968,3597,27,True,Borneo / East Malaysia,4,3742200,633355.84,51
Sarawak,2023-Q4,2023,4,45.99437775876545,21.289099733500283,60.57254605000855,17573,31,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2023-Q4,2023,4,112.27906394904204,42.72861168627773,38.8233752713739,29031,100,True,Central,2,7363400,1097869.12,909
Terengganu,2023-Q4,2023,4,194.96135681359328,66.72495661479505,20.22192276422764,246,26,True,East Coast,3,1232100,653312.32,95
Johor,2024-Q1,2024,1,137.09306272829602,58.77377915743992,42.55976303911733,7976,63,True,Southern,3,4186300,771125.44,218
Kedah,2024-Q1,2024,1,120.7810619088059,43.98006896916469,36.26621917191718,4445,47,True,Northern,4,2217500,498386.88,233
Kelantan,2024-Q1,2024,1,115.66976773458452,46.968677930307656,29.80489681050657,533,25,True,East Coast,4,1888500,329456.96,125
Kuala Lumpur,2024-Q1,2024,1,117.27784462095728,57.5051768044965,38.21931888013436,81015,55,True,Central,1,2067500,2352939.2,8508
Malacca,2024-Q1,2024,1,108.693018125801,44.11466660877169,40.13357957244655,1684,26,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2024-Q1,2024,1,128.30521103038058,48.73340585271261,32.737241716867466,5314,31,True,Central,2,1240100,940668.16,185
Pahang,2024-Q1,2024,1,51.11641494661291,26.40600414785676,52.166751193317424,1676,32,True,East Coast,3,1668200,873358.72,46
Penang,2024-Q1,2024,1,139.55814330255137,75.97503631036345,35.66952572280179,16779,59,True,Northern,2,1800400,1261809.92,1718
Perak,2024-Q1,2024,1,127.59465818927669,51.95468921882034,32.37742608886934,4549,51,True,Northern,3,2569600,725960.64,122
Putrajaya,2024-Q1,2024,1,87.69791514722148,33.18735696443687,28.277806170966105,9885,5,True,Central,1,120300,2352939.2,2455
Sabah,2024-Q1,2024,1,63.91280008242059,32.2240492387973,94.53936712028784,6394,26,True,Borneo / East Malaysia,4,3742200,633355.84,51
Sarawak,2024-Q1,2024,1,47.952038660872006,20.86568653881429,80.33937341487547,22256,34,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2024-Q1,2024,1,129.52203268052085,60.96674023242523,35.131242034046245,36667,106,True,Central,2,7363400,1097869.12,909
Terengganu,2024-Q1,2024,1,88.56072284133343,33.19280949581142,69.5285127334465,589,22,True,East Coast,3,1232100,653312.32,95
Johor,2024-Q2,2024,2,144.38797440093194,72.82531953721706,30.76388360417492,7571,42,True,Southern,3,4186300,771125.44,218
Kedah,2024-Q2,2024,2,104.24838280491272,43.57958586684208,24.180828723107005,3579,22,True,Northern,4,2217500,498386.88,233
Kelantan,2024-Q2,2024,2,60.06478945314517,34.73908428916272,23.89190566037736,159,8,True,East Coast,4,1888500,329456.96,125
Kuala Lumpur,2024-Q2,2024,2,123.7771160780712,58.191944410293374,40.699975031674825,150801,51,True,Central,1,2067500,2352939.2,8508
Malacca,2024-Q2,2024,2,95.89070719305988,31.62638813525445,65.3653950546291,3478,16,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2024-Q2,2024,2,99.27202812683512,43.5262188011008,50.96449939605423,7452,20,True,Central,2,1240100,940668.16,185
Pahang,2024-Q2,2024,2,154.1248462609186,48.51979729036765,40.50929827586207,580,17,True,East Coast,3,1668200,873358.72,46
Penang,2024-Q2,2024,2,178.86841667911045,99.95389178902164,28.030273636401542,24004,50,True,Northern,2,1800400,1261809.92,1718
Perak,2024-Q2,2024,2,100.23466060806255,45.55990597787954,67.5379429343238,5926,25,True,Northern,3,2569600,725960.64,122
Putrajaya,2024-Q2,2024,2,140.26277099938108,53.56176109404118,21.058821651770717,14884,3,True,Central,1,120300,2352939.2,2455
Sabah,2024-Q2,2024,2,78.56061490027693,33.219664794599915,85.33530500733977,6131,16,True,Borneo / East Malaysia,4,3742200,633355.84,51
Sarawak,2024-Q2,2024,2,67.0226773922302,26.89682342361577,101.33043192312492,16030,24,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2024-Q2,2024,2,130.1535861551161,65.86797178396904,31.41425236887763,59948,76,True,Central,2,7363400,1097869.12,909
Terengganu,2024-Q2,2024,2,138.58719347726276,53.88027006599693,21.81359677419355,558,9,True,East Coast,3,1232100,653312.32,95
Johor,2024-Q3,2024,3,126.7469521725309,58.99725597096349,31.668467191267943,7880,38,True,Southern,3,4186300,771125.44,218
Kedah,2024-Q3,2024,3,130.54372181309202,54.49609428024401,22.78517081260365,1206,22,True,Northern,4,2217500,498386.88,233
Kelantan,2024-Q3,2024,3,111.72054359405912,50.68889733974927,43.03231972789116,147,7,True,East Coast,4,1888500,329456.96,125
Kuala Lumpur,2024-Q3,2024,3,100.56348112030751,48.20005411280375,48.87070649612664,129928,47,True,Central,1,2067500,2352939.2,8508
Malacca,2024-Q3,2024,3,71.89249518712847,32.514955980828034,130.92585620915034,1225,12,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2024-Q3,2024,3,130.21847066653766,53.37713301487122,41.420257768721335,1963,21,True,Central,2,1240100,940668.16,185
Pahang,2024-Q3,2024,3,158.68341638635926,48.684543194971226,41.66042435424355,542,18,True,East Coast,3,1668200,873358.72,46
Penang,2024-Q3,2024,3,189.02927033133128,88.30650162150538,26.41270656205421,14022,41,True,Northern,2,1800400,1261809.92,1718
Perak,2024-Q3,2024,3,146.09790069087938,51.53819219715408,30.203342154131843,2155,18,True,Northern,3,2569600,725960.64,122
Putrajaya,2024-Q3,2024,3,116.66753364309352,47.92406419195565,27.330375744762637,10407,4,True,Central,1,120300,2352939.2,2455
Sabah,2024-Q3,2024,3,65.19025683630251,31.043832932028995,86.98125605434146,3388,15,True,Borneo / East Malaysia,4,3742200,633355.84,51
