province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Cagayan Valley,2025-Q3,2025,3,56.16705442028716,44.85680974147162,55.317433952417595,65182,15,True,Luzon,3,3777608,2606,122,5804.19,185618.02
Calabarzon,2025-Q3,2025,3,88.15762747003224,67.57627828357853,57.445246689154985,1453429,56,True,Luzon,2,16933234,3647,854,8122.75,259765.51
Caraga,2025-Q3,2025,3,60.72167374905372,47.06972623418636,82.40339981624057,86033,4,True,Mindanao,3,2865196,2630,121,5857.64,187327.47
Central Luzon,2025-Q3,2025,3,89.52200488488461,68.62801208216403,42.443237135816936,966288,72,True,Luzon,2,12989074,3697,510,8234.11,263326.87
Central Visayas,2025-Q3,2025,3,71.58406711671304,54.56793761100654,75.52791043498804,831082,27,True,Visayas,2,6640875,3448,647,7679.53,245591.3
Davao Region,2025-Q3,2025,3,63.71484071388242,50.11922802878753,87.34272476618787,696332,16,True,Mindanao,1,5389422,4079,245,9084.92,290535.65
Eastern Visayas,2025-Q3,2025,3,36.04711834710659,22.60029252561331,64.74815433451735,26476,10,True,Visayas,4,4625929,2076,191,4623.75,147867.62
Ilocos Region,2025-Q3,2025,3,68.94323886993925,51.57011501186082,50.365402059557674,67325,19,True,Luzon,3,5342453,2716,386,6049.19,193453.01
Mimaropa,2025-Q3,2025,3,43.478384872447634,25.888757722131654,57.52698145409029,8800,9,True,Luzon,3,3245446,2680,100,5969.01,190888.83
NCR,2025-Q3,2025,3,78.95905244847893,58.42590760577715,51.551524517738514,4465552,64,True,Luzon,1,14001751,10426,20247,23221.22,742614.53
Northern Mindanao,2025-Q3,2025,3,63.52609323282779,45.407092155568485,83.79246285698416,429179,15,True,Mindanao,1,5178326,4096,229,9122.78,291746.51
Soccsksargen,2025-Q3,2025,3,33.63726210468853,23.518335615598843,90.04035458390094,57258,9,True,Mindanao,4,4462776,2459,202,5476.79,175147.62
Western Visayas,2025-Q3,2025,3,69.71881508175247,51.21827850576304,63.90194270419149,239054,33,True,Visayas,2,9766855,2765,372,6158.32,196943.14
Zamboanga Peninsula,2025-Q3,2025,3,53.763200963639726,46.83493574521908,111.32148744674402,94163,5,True,Mindanao,4,5089934,2525,213,5623.78,179848.62
ARMM,2025-Q4,2025,4,42.228952606184485,29.334341284475382,68.4499983140149,9496,3,True,Mindanao,4,4545486,1278,330,2846.41,91028.33
Bicol Region,2025-Q4,2025,4,65.35627625323207,44.82002164238981,50.70783418702045,134991,13,True,Luzon,4,6064426,2002,319,4458.94,142596.8
CAR,2025-Q4,2025,4,78.08976319030712,57.54437118384226,57.40851721923241,205644,3,True,Luzon,1,1808985,4145,89,9231.91,295236.64
Cagayan Valley,2025-Q4,2025,4,63.0126943190328,50.919956791942845,49.82204937129485,52992,15,True,Luzon,3,3777608,2606,122,5804.19,185618.02
Calabarzon,2025-Q4,2025,4,86.35085798419453,68.1363778496184,55.34699542575805,1333449,64,True,Luzon,2,16933234,3647,854,8122.75,259765.51
Caraga,2025-Q4,2025,4,68.40629223748283,49.03481902078987,69.93573485564401,51874,5,True,Mindanao,3,2865196,2630,121,5857.64,187327.47
Central Luzon,2025-Q4,2025,4,88.04035257950912,69.05195404602051,54.20911180982056,1010561,64,True,Luzon,2,12989074,3697,510,8234.11,263326.87
Central Visayas,2025-Q4,2025,4,64.64672501120283,54.626407083618474,79.23674673261101,1036305,30,True,Visayas,2,6640875,3448,647,7679.53,245591.3
Davao Region,2025-Q4,2025,4,63.55240171731227,52.75683546070012,82.12277829878224,633662,16,True,Mindanao,1,5389422,4079,245,9084.92,290535.65
Eastern Visayas,2025-Q4,2025,4,34.51033551464122,25.50682398331072,71.58324104711483,38951,9,True,Visayas,4,4625929,2076,191,4623.75,147867.62
Ilocos Region,2025-Q4,2025,4,70.38505930682952,49.20721138243028,56.46390275040518,69034,19,True,Luzon,3,5342453,2716,386,6049.19,193453.01
Mimaropa,2025-Q4,2025,4,51.22957502431889,39.80276993195106,50.232252936923885,11076,6,True,Luzon,3,3245446,2680,100,5969.01,190888.83
NCR,2025-Q4,2025,4,76.5199303979396,57.144079493505636,56.69475665021453,4232705,67,True,Luzon,1,14001751,10426,20247,23221.22,742614.53
Northern Mindanao,2025-Q4,2025,4,64.77664157946155,49.30324819340134,79.16047747448886,340818,14,True,Mindanao,1,5178326,4096,229,9122.78,291746.51
Soccsksargen,2025-Q4,2025,4,41.854786999026054,29.216190791099194,73.82172385375739,42008,8,True,Mindanao,4,4462776,2459,202,5476.79,175147.62
Western Visayas,2025-Q4,2025,4,69.1078740085135,54.13315106918066,64.37736531250575,254257,32,True,Visayas,2,9766855,2765,372,6158.32,196943.14
Zamboanga Peninsula,2025-Q4,2025,4,51.78011902275391,42.017607746887215,109.16902974837679,73947,6,True,Mindanao,4,5089934,2525,213,5623.78,179848.62
